ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Priorytet,Typ żądania,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
1413,Prośba o wsparcie: Utrata komunikacji z terminalem płatniczym (PED) nie drukuje potwierdzenia,Opis: Prośba o wsparcie: Utrata komunikacji z terminalem płatniczym (PED) nie drukuje potwierdzenia Działanie naprawcze: Wykonano test połączenia z hostem autoryzacyjnym. Podsumowanie: Autoryzacja kart działa bez opóźnień.,Terminal - Błąd komunikacji,[System] Incident,High,Report broken hardware,02.11.2025 11:47:47,3,0.9
1414,Awaria: Uzupełnienie brakującego czasu pracy pracownik Justyna pomyłka przy rejestracji korekta czasu,"Opis: Awaria: Uzupełnienie brakującego czasu pracy pracownik Justyna pomyłka przy rejestracji korekta czasu Działanie naprawcze: Anulowano błędne odbicie zgodnie z wnioskiem. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,02.11.2025 15:55:33,0,0.6
1415,Błąd systemu: Brak sygnału sterującego otwarciem szuflady (RJ11) stanowisko 6 nie można wydać reszty,"Opis: Błąd systemu: Brak sygnału sterującego otwarciem szuflady (RJ11) stanowisko 6 nie można wydać reszty Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Problem rozwiązany, zamek działa płynnie.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,02.11.2025 13:44:40,3,0.9
1416,Błąd uruchamiania Microsoft Outlook - blokuje obsługę klienta.,Opis: Błąd uruchamiania Microsoft Outlook - blokuje obsługę klienta. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 09:58:13,0,0.0
1417,Awaria: Błąd tarowania - wartość poza zakresem waga Dibal,"Opis: Awaria: Błąd tarowania - wartość poza zakresem waga Dibal Działanie naprawcze: Sprawdzono czy szalka wagi nie jest zablokowana mechanicznie. Podsumowanie: Usunięto przeszkodę blokującą szalkę, waga działa.",Waga - Błąd kalibracji,[System] Incident,Low,Report broken hardware,02.11.2025 18:11:02,4,0.9
1418,Wymagany serwis: Problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: Wymagany serwis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 11:40:03,0,0.0
1419,bląd synchronizacji hasla,Opis: bląd synchronizacji hasla Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 10:36:08,0,0.0
1420,Uszkodzone gniazdo LAN w ścianie,Opis: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 14:53:02,0,0.0
1421,Zacięcie papieru w urządzeniu wielofunkcyjnym,Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 07:17:44,0,0.0
1422,brak odpowiedzi z serwera lojalnościowego (Service Unavailable) błąd bazy danych system lojalnościowy,"Opis: brak odpowiedzi z serwera lojalnościowego (Service Unavailable) błąd bazy danych system lojalnościowy Działanie naprawcze: Sprawdzono status usługi Loyalty (globalna awaria). Podsumowanie: Połączenie przywrócone, system działa online.",Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,02.11.2025 16:14:42,4,0.9
1423,Błąd systemu: Błąd API podczas walidacji kuponu mobilnego błąd API aplikacja lojalnościowa,"Opis: Błąd systemu: Błąd API podczas walidacji kuponu mobilnego błąd API aplikacja lojalnościowa Działanie naprawcze: Zgłoszono problem do zespołu deweloperskiego aplikacji mobilnej. Podsumowanie: Problem rozwiązany, komunikacja API stabilna.",Aplikacja mobilna - Błąd API,[System] Incident,Medium,Report a system problem,02.11.2025 18:36:46,4,0.9
1424,Awaria: Niemożność zapisu transakcji punktowej - błąd DB błąd bazy danych - wymagany restart nie pomógł. system lojalnościowy,Opis: Awaria: Niemożność zapisu transakcji punktowej - błąd DB błąd bazy danych - wymagany restart nie pomógł. system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Awaria globalna usunięta przez dostawcę.,Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,02.11.2025 09:50:46,4,0.9
1425,Problem z uwierzytelnianiem dwuskładnikowym (MFA) - blokuje obsługę klienta.,Opis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) - blokuje obsługę klienta. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 16:44:48,0,0.0
1426,Zacięcie papieru w urządzeniu wielofunkcyjnym,"Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,02.11.2025 14:43:12,0,0.0
1427,Utrata połączenia z serwerem plików,"Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,02.11.2025 09:45:08,0,0.0
1428,Wymagany serwis: Błąd API podczas walidacji kuponu mobilnego zgłaszane przez klientów zamówienie nie dociera do POS aplikacja lojalnościowa,"Opis: Wymagany serwis: Błąd API podczas walidacji kuponu mobilnego zgłaszane przez klientów zamówienie nie dociera do POS aplikacja lojalnościowa Działanie naprawcze: Zrestartowano bramkę API integrującą mobile z POS. Podsumowanie: Problem rozwiązany, komunikacja API stabilna.",Aplikacja mobilna - Błąd API,[System] Incident,Medium,Report a system problem,02.11.2025 20:33:52,4,0.9
1429,uszkodzone gniazdo LAN w ścianie - prośba o pilną weryfikację.,Opis: uszkodzone gniazdo LAN w ścianie - prośba o pilną weryfikację. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 19:02:44,0,0.0
1430,Incydent: Prośba o anulowanie błędnego odbicia RCP pracownik Sandra zapomniałem karty korekta czasu,"Opis: Incydent: Prośba o anulowanie błędnego odbicia RCP pracownik Sandra zapomniałem karty korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,02.11.2025 15:26:05,4,0.9
1431,Problem z zasilaczem do laptopa Dell,"Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,02.11.2025 15:22:38,0,0.0
1432,Wymagany serwis: Błąd uruchamiania Microsoft Outlook,Opis: Wymagany serwis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 15:21:43,0,0.0
1433,wyjątek w module fakturowania - NullReferenceException,Opis: wyjątek w module fakturowania - NullReferenceException Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.,Faktury - Błąd API,[System] Incident,Medium,Report a system problem,02.11.2025 14:14:35,3,0.9
1434,Prośba o wsparcie: Awaria kontrolera dotyku w kiosku samoobsługowym nie przyjmuje zamówień,"Opis: Prośba o wsparcie: Awaria kontrolera dotyku w kiosku samoobsługowym nie przyjmuje zamówień Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Problem rozwiązany, kiosk przyjmuje zamówienia.",Kiosk - Awaria dotyku,[System] Incident,Medium,Report broken hardware,02.11.2025 15:33:19,6,0.9
1435,Excel zawiesza się przy otwieraniu pliku,Opis: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 12:37:09,0,0.0
1436,zgłoszenie awarii: Uszkodzone gniazdo LAN w ścianie,Opis: zgłoszenie awarii: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 13:48:27,0,0.0
1437,wyjątek w module fakturowania - NullReferenceException błąd walidacji danych dokument nie został utworzony,"Opis: wyjątek w module fakturowania - NullReferenceException błąd walidacji danych dokument nie został utworzony Działanie naprawcze: Poprawiono błędne dane kontrahenta i ponowiono próbę. Podsumowanie: Problem rozwiązany, moduł działa stabilnie.",Faktury - Błąd API,[System] Incident,Medium,Report a system problem,02.11.2025 19:50:08,3,0.9
1438,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 12:56:40,0,0.0
1439,Brak dostępu do dysku sieciowego Z:,"Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,02.11.2025 13:31:11,0,0.0
1440,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,02.11.2025 18:15:32,0,0.0
1441,Niska przepustowość łącza internetowego,"Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,02.11.2025 18:17:46,0,0.0
1442,Błąd systemu: Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Piotr,"Opis: Błąd systemu: Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Piotr Działanie naprawcze: Wymuszono ręczną synchronizację danych z serwerem centralnym. Podsumowanie: Synchronizacja przywrócona, brakujące odbicia pojawiły się w systemie.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,02.11.2025 10:17:38,3,0.9
1443, Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji nie przyjmuje zamówień - błąd powtarzalny.,"Opis:  Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji nie przyjmuje zamówień - błąd powtarzalny. Działanie naprawcze: Skalibrowano ekran dotykowy w menu serwisowym. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,Medium,Report broken hardware,02.11.2025 08:37:37,6,0.9
1444,Bląd tarowania - wartośc poza zakresem,Opis: Bląd tarowania - wartośc poza zakresem Działanie naprawcze: Przeprowadzono procedurę kalibracji serwisowej. Podsumowanie: Komunikacja z POS przywrócona.,Waga - Błąd kalibracji,[System] Incident,Low,Report broken hardware,02.11.2025 12:28:22,4,0.9
1445,Niska przepustowość łącza internetowego,Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,02.11.2025 13:30:32,0,0.0
1446,incydent: Monitor zewnętrzny nie wykrywa sygnału,Opis: incydent: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 15:40:12,0,0.0
1447,Excel zawiesza się przy otwieraniu pliku,Opis: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 18:24:11,0,0.0
1448,Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Anita,"Opis: Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Anita Działanie naprawcze: Wymuszono ręczną synchronizację danych z serwerem centralnym. Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,02.11.2025 17:54:54,3,0.9
1449,Słuchawki z mikrofonem nie są wykrywane przez system,Opis: Słuchawki z mikrofonem nie są wykrywane przez system Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 20:29:14,0,0.0
1450,Teams nie łączy z spotkaniem,"Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,02.11.2025 10:09:01,0,0.0
1451,bład konfiguracji adresu IP,"Opis: bład konfiguracji adresu IP Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,02.11.2025 15:59:50,0,0.0
1452,Drukarka sieciowa w biurze offline,Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 19:44:36,0,0.0
1453,Nieudana aktualizacja systemu Windows - prośba o interwencję.,Opis: Nieudana aktualizacja systemu Windows - prośba o interwencję. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 09:33:41,0,0.0
1454, Nie dziala logowanie do portalu pracowniczego - prośba o interwencję.,Opis:  Nie dziala logowanie do portalu pracowniczego - prośba o interwencję. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 16:59:35,0,0.0
1455,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,02.11.2025 11:14:39,0,0.0
1456,błąd licencji pakietu Office,"Opis: błąd licencji pakietu Office Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,02.11.2025 11:06:18,0,0.0
1457,błąd komunikacji RS232 z drukarką fiskalną nie można zafiskalizować transakcji - błąd powtarzalny.,Opis: błąd komunikacji RS232 z drukarką fiskalną nie można zafiskalizować transakcji - błąd powtarzalny. Działanie naprawcze: Wezwano serwis zewnętrzny producenta drukarki. Podsumowanie: Błąd pamięci ustąpił po restarcie.,Drukarka fiskalna - Błąd pamięci,[System] Incident,High,Report broken hardware,02.11.2025 12:10:47,4,0.9
1458,Telefon VoIP nie ma sygnalu - wymagany restart nie pomógł.,Opis: Telefon VoIP nie ma sygnalu - wymagany restart nie pomógł. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,02.11.2025 11:54:39,0,0.0
1459,Wyjątek w module fakturowania - NullReferenceException zawieszenie modułu fakturowania,Opis: Wyjątek w module fakturowania - NullReferenceException zawieszenie modułu fakturowania Działanie naprawcze: Wyczyszczono cache plików tymczasowych PDF. Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.,Faktury - Błąd API,[System] Incident,Medium,Report a system problem,02.11.2025 11:54:13,3,0.9
1460,Błąd uruchamiania Microsoft Outlook,Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 20:08:46,0,0.0
1461, Konto użytkownika wygaslo,"Opis:  Konto użytkownika wygaslo Działanie naprawcze: Przeprogramowano kartę magnetyczną użytkownika. Podsumowanie: Dostęp przywrócony, uprawnienia zaktualizowane.",Dostęp - Błąd autoryzacji POS,[System] Service request,Medium,Report a system problem,02.11.2025 11:50:45,4,0.9
1462,Problem techniczny: Monitor zewnętrzny nie wykrywa sygnału - prośba o pilną weryfikację.,Opis: Problem techniczny: Monitor zewnętrzny nie wykrywa sygnału - prośba o pilną weryfikację. Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 11:59:52,0,0.0
1463,zgłoszenie awarii: Błąd spójności danych przy Z-Report,"Opis: zgłoszenie awarii: Błąd spójności danych przy Z-Report Działanie naprawcze: Wykonano restart usługi bazy danych SQL na serwerze lokalnym. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.",POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,02.11.2025 17:29:17,4,0.9
1464,Wymagany serwis: Nieprawidłowy format danych JSON z aplikacji aplikacja lojalnościowa,"Opis: Wymagany serwis: Nieprawidłowy format danych JSON z aplikacji aplikacja lojalnościowa Działanie naprawcze: Sprawdzono logi transakcji, błąd po stronie zewnętrznego dostawcy. Podsumowanie: Usługa przywrócona przez dostawcę zewnętrznego.",Aplikacja mobilna - Błąd API,[System] Incident,Medium,Report a system problem,02.11.2025 09:21:45,4,0.9
1465,Prośba o wsparcie: Brak reakcji interfejsu na dotyk - freeze terminal kasjerski wymagany twardy reset,"Opis: Prośba o wsparcie: Brak reakcji interfejsu na dotyk - freeze terminal kasjerski wymagany twardy reset Działanie naprawcze: Oczyszczono pamięć podręczną aplikacji i zaktualizowano sterowniki dotyku. Podsumowanie: Stanowisko przywrócone do pracy, brak ponownych zawieszeń.",POS - Zawieszenie aplikacji,[System] Incident,High,Report a system problem,02.11.2025 17:20:18,4,0.9
1466,Błąd systemu: Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza zapomniałem karty - prośba o interwencję. korekta czasu,Opis: Błąd systemu: Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza zapomniałem karty - prośba o interwencję. korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Błąd pracownika skorygowany.,RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,02.11.2025 13:12:10,4,0.9
1467,Prośba o wsparcie: Artefakty graficzne w interfejsie użytkownika na ekranie logowania,Opis: Prośba o wsparcie: Artefakty graficzne w interfejsie użytkownika na ekranie logowania Działanie naprawcze: Przeładowano interfejs użytkownika (UI Reload). Podsumowanie: Błąd graficzny ustąpił po restarcie aplikacji.,POS - Błąd interfejsu,[System] Incident,Medium,Report a system problem,02.11.2025 15:15:45,3,0.9
1468,Awaria: Uszkodzona matryca w laptopie służbowym,Opis: Awaria: Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 15:40:52,0,0.0
1469,Teams nie łączy z spotkaniem - błąd powtarzalny.,Opis: Teams nie łączy z spotkaniem - błąd powtarzalny. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 14:20:03,0,0.0
1470,Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Jeremi,"Opis: Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Jeremi Działanie naprawcze: Wymuszono ręczną synchronizację danych z serwerem centralnym. Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,02.11.2025 12:19:02,3,0.9
1471,Telefon VoIP nie ma sygnału,Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,02.11.2025 15:07:03,0,0.0
1472,Błąd systemu: Brak dostępu do folderu współdzielonego - prośba o interwencję.,Opis: Błąd systemu: Brak dostępu do folderu współdzielonego - prośba o interwencję. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 15:26:03,0,0.0
1473,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,02.11.2025 11:58:10,0,0.0
1474,Uszkodzona matryca w laptopie służbowym,Opis: Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 09:16:16,0,0.0
1475,Opóźnienie replikacji cennika z serwera centralnego kasa nr 5 błąd wersji bazy danych,"Opis: Opóźnienie replikacji cennika z serwera centralnego kasa nr 5 błąd wersji bazy danych Działanie naprawcze: Wymuszono pełną synchronizację bazy produktów. Podsumowanie: Replikacja przebiegła pomyślnie, ceny są poprawne.",System - Opóźnienie replikacji,[System] Incident,Medium,Report a system problem,02.11.2025 12:39:09,3,0.9
1476,Problem techniczny: Błąd tarowania - wartość poza zakresem waga CAS blokuje sprzedaż produktów ważonych,Opis: Problem techniczny: Błąd tarowania - wartość poza zakresem waga CAS blokuje sprzedaż produktów ważonych Działanie naprawcze: Wykonano zerowanie i tarowanie wagi. Podsumowanie: Komunikacja z POS przywrócona.,Waga - Błąd kalibracji,[System] Incident,Low,Report broken hardware,02.11.2025 09:01:01,4,0.9
1477,Błąd synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespołu system nie uwzględnił nadgodzin,"Opis: Błąd synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespołu system nie uwzględnił nadgodzin Działanie naprawcze: Zrestartowano urządzenie RCP (hard reset). Podsumowanie: Urządzenie działa poprawnie, test karty pracowniczej pozytywny.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,02.11.2025 12:02:18,3,0.9
1478,Prośba o wsparcie: Excel zawiesza się przy otwieraniu pliku,Opis: Prośba o wsparcie: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 21:49:05,0,0.0
1479,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 18:36:20,0,0.0
1480,zgłoszenie awarii: Utrata połączenia z serwerem plików,Opis: zgłoszenie awarii: Utrata połączenia z serwerem plików Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,High,Report a system problem,02.11.2025 15:33:50,0,0.0
1481,Incydent: Błąd sumy kontrolnej pamięci fiskalnej drukarka Epson,"Opis: Incydent: Błąd sumy kontrolnej pamięci fiskalnej drukarka Epson Działanie naprawcze: Wezwano serwis zewnętrzny producenta drukarki. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.",Drukarka fiskalna - Błąd pamięci,[System] Incident,High,Report broken hardware,02.11.2025 12:25:29,3,0.9
1482,Błąd konfiguracji adresu IP - stanowisko nieczynne.,Opis: Błąd konfiguracji adresu IP - stanowisko nieczynne. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,02.11.2025 20:19:49,0,0.0
1483,teams nie łączy z spotkaniem - prośba o interwencję.,Opis: teams nie łączy z spotkaniem - prośba o interwencję. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 08:50:38,0,0.0
1484,Brak dostępu do sieci Wi-Fi,"Opis: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,02.11.2025 14:06:03,0,0.0
1485,Opóźnienie replikacji cennika z serwera centralnego - błąd powtarzalny.,"Opis: Opóźnienie replikacji cennika z serwera centralnego - błąd powtarzalny. Działanie naprawcze: Sprawdzono logi serwera i usunięto blokadę transakcji. Podsumowanie: Problem rozwiązany, promocje są widoczne.",System - Opóźnienie replikacji,[System] Incident,Medium,Report a system problem,02.11.2025 16:02:06,3,0.9
1486,Problem techniczny: Prośba o nadanie uprawnien do grupy,Opis: Problem techniczny: Prośba o nadanie uprawnien do grupy Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 19:01:09,0,0.0
1487,Nie działa logowanie do portalu pracowniczego,Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 16:25:07,0,0.0
1488,Skaner dokumentów nie pobiera kartek,Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 12:24:43,0,0.0
1489,Blad synchronizacji hasła - blokuje obsługę klienta.,Opis: Blad synchronizacji hasła - blokuje obsługę klienta. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 10:42:08,0,0.0
1490,nie działa logowanie do portalu pracowniczego,Opis: nie działa logowanie do portalu pracowniczego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 12:31:04,0,0.0
