ID zgłoszenia;Tytuł zgłoszenia;Deskrypcjon;Dopasowana reguła;Typ zgłoszenia;Data utworzenia zgłoszenia;Oczekiwany wynik;Pewność
1895;Timeout połączenia z bramką zamówień mobilnych błąd API zamówienie nie dociera do POS aplikacja lojalnościowa;Opis: Timeout połączenia z bramką zamówień mobilnych błąd API zamówienie nie dociera do POS aplikacja lojalnościowa Działanie naprawcze: Zgłoszono problem do zespołu deweloperskiego aplikacji mobilnej. Podsumowanie: Zgłoszenie zamknięte, błąd globalny usunięty.;Aplikacja mobilna - Błąd API;[System] Incident;2025-11-03 16:01:27;4;0,9
1896;Awaria stacji dokujacej laptopa;Opis: Awaria stacji dokujacej laptopa Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-03 14:06:26;0;0
1897; Wygasło hasło do systemu Windows - błąd powtarzalny.;Opis:  Wygasło hasło do systemu Windows - błąd powtarzalny. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;2025-11-03 12:30:10;0;0
1898;awaria: Brak reakcji interfejsu na dotyk - freeze - prośba o pilną weryfikację.;Opis: awaria: Brak reakcji interfejsu na dotyk - freeze - prośba o pilną weryfikację. Działanie naprawcze: Wykonano pełny restart stanowiska kasowego. Podsumowanie: Problem rozwiązany, zalecana obserwacja wydajności.;POS - Zawieszenie aplikacji;[System] Incident;2025-11-03 12:24:26;4;0,9
1899;Błąd generowania pliku PDF faktury błąd walidacji danych zawieszenie modułu fakturowania;Opis: Błąd generowania pliku PDF faktury błąd walidacji danych zawieszenie modułu fakturowania Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.;Faktury - Błąd API;[System] Incident;2025-11-03 19:42:24;3;0,9
1900;Awaria switcha w szafie rack;Opis: Awaria switcha w szafie rack Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;2025-11-03 17:42:19;0;0
1901;brak tonera w drukarce korytarzowej;Opis: brak tonera w drukarce korytarzowej Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;2025-11-03 16:35:36;0;0
1902; Błąd krytyczny bazy danych podczas zamknięcia dnia na stanowisku POS 11 proces zatrzymuje się na 90% - błąd powtarzalny.;Opis:  Błąd krytyczny bazy danych podczas zamknięcia dnia na stanowisku POS 11 proces zatrzymuje się na 90% - błąd powtarzalny. Działanie naprawcze: Zrestartowano stanowisko POS i zweryfikowano spójność bazy danych. Podsumowanie: Raport dobowy wygenerował się poprawnie po restarcie usług.;POS - Błąd zamknięcia doby;[System] Incident;2025-11-03 20:02:00;3;0,9
1903;Problem techniczny: Bład komunikacji RS232 z drukarką fiskalna drukarka Posnet dioda Error świeci ciągle;Opis: Problem techniczny: Bład komunikacji RS232 z drukarką fiskalna drukarka Posnet dioda Error świeci ciągle Działanie naprawcze: Odblokowano mechanizm tnący i usunięto zacięty papier. Podsumowanie: Mechanizm odblokowany, drukarka nie zgłasza błędów.;Drukarka fiskalna - Błąd pamięci;[System] Incident;2025-11-03 08:50:47;4;0,9
1904;Adobe Reader nie otwiera plików PDF;Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-03 19:23:26;0;0
1905;Brak tonera w drukarce korytarzowej;Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 14:11:17;0;0
1906;błąd systemu: Brak tonera w drukarce korytarzowej;Opis: błąd systemu: Brak tonera w drukarce korytarzowej Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 10:01:26;0;0
1907;Błąd systemu: Teams nie łączy z spotkaniem - wymagany restart nie pomógł.;Opis: Błąd systemu: Teams nie łączy z spotkaniem - wymagany restart nie pomógł. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;2025-11-03 08:30:26;0;0
1908;Błąd krytyczny bazy danych podczas zamknięcia dnia w systemie centralnym;Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia w systemie centralnym Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Problem rozwiązany, zamknięcie dnia zakończone sukcesem.;POS - Błąd zamknięcia doby;[System] Incident;2025-11-03 06:36:35;3;0,9
1909;Błąd komunikacji RS232 z drukarką fiskalną drukarka Epson;Opis: Błąd komunikacji RS232 z drukarką fiskalną drukarka Epson Działanie naprawcze: Wezwano serwis zewnętrzny producenta drukarki. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.;Drukarka fiskalna - Błąd pamięci;[System] Incident;2025-11-03 22:04:56;4;0,9
1910;Uszkodzone gniazdo LAN w ścianie;Opis: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;2025-11-03 17:13:48;0;0
1911;Zacięcie papieru w urządzeniu wielofunkcyjnym;Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;2025-11-03 06:47:48;0;0
1912;Dotyczy: Artefakty graficzne w interfejsie użytkownika na ekranie logowania - stanowisko nieczynne.;Opis: Dotyczy: Artefakty graficzne w interfejsie użytkownika na ekranie logowania - stanowisko nieczynne. Działanie naprawcze: Zmieniono rozdzielczość ekranu i przywrócono ustawienia domyślne. Podsumowanie: Przyciski funkcyjne są widoczne i aktywne.;POS - Błąd interfejsu;[System] Incident;2025-11-03 13:49:37;3;0,9
1913;Błąd licencji pakietu Office;Opis: Błąd licencji pakietu Office Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-03 08:24:59;0;0
1914;Monitor zewnętrzny nie wykrywa sygnału;Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;2025-11-03 12:46:26;0;0
1915;Błąd systemu: Niespójność sumy kontrolnej bazy produktów kasa nr 13 ceny nie zaktualizowały się;Opis: Błąd systemu: Niespójność sumy kontrolnej bazy produktów kasa nr 13 ceny nie zaktualizowały się Działanie naprawcze: Pobrano paczkę aktualizacyjną ręcznie. Podsumowanie: Baza produktów spójna z systemem centralnym.;System - Opóźnienie replikacji;[System] Incident;2025-11-03 11:04:18;3;0,9
1916;Nie dziala logowanie do portalu pracowniczego;Opis: Nie dziala logowanie do portalu pracowniczego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;2025-11-03 10:37:57;0;0
1917;Nie działa logowanie do portalu pracowniczego;Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;2025-11-03 17:40:15;0;0
1918;Drukarka sieciowa w biurze offline;Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 10:32:41;0;0
1919;Wymagany serwis: Błąd tarowania - wartość poza zakresem stanowisko 8;Opis: Wymagany serwis: Błąd tarowania - wartość poza zakresem stanowisko 8 Działanie naprawcze: Sprawdzono czy szalka wagi nie jest zablokowana mechanicznie. Podsumowanie: Usunięto przeszkodę blokującą szalkę, waga działa.;Waga - Błąd kalibracji;[System] Incident;2025-11-03 13:44:06;4;0,9
1920;Wymagany serwis: Błąd krytyczny bazy danych podczas zamknięcia dnia na stanowisku POS 13 brak wydruku potwierdzenia;Opis: Wymagany serwis: Błąd krytyczny bazy danych podczas zamknięcia dnia na stanowisku POS 13 brak wydruku potwierdzenia Działanie naprawcze: Zrestartowano stanowisko POS i zweryfikowano spójność bazy danych. Podsumowanie: Błąd jednorazowy, po ponowieniu procedury raport wydrukował się.;POS - Błąd zamknięcia doby;[System] Incident;2025-11-03 17:43:26;3;0,9
1921;Klawiatura numeryczna nie działa - prośba o interwencję.;Opis: Klawiatura numeryczna nie działa - prośba o interwencję. Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 11:10:54;0;0
1922;Adobe Reader nie otwiera plików PDF;Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;2025-11-03 17:12:05;0;0
1923;Bląd synchronizacji ewidencji czasu pracy z serwerem karta pracownicza nie została zaczytana;Opis: Bląd synchronizacji ewidencji czasu pracy z serwerem karta pracownicza nie została zaczytana Działanie naprawcze: Sprawdzono konfigurację sieciową czytnika, przywrócono połączenie. Podsumowanie: Urządzenie działa poprawnie, test karty pracowniczej pozytywny.;RCP - Błąd synchronizacji;[System] Incident;2025-11-03 17:08:09;3;0,9
1924;Konto pocztowe przepełnione;Opis: Konto pocztowe przepełnione Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.;Inne;[System] Service request;2025-11-03 15:46:25;0;0
1925;Klawiatura numeryczna nie działa - błąd powtarzalny.;Opis: Klawiatura numeryczna nie działa - błąd powtarzalny. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 16:57:39;0;0
1926;błąd systemu: Opóźnienie replikacji cennika z serwera centralnego kasa nr 2 - wymagany restart nie pomógł.;Opis: błąd systemu: Opóźnienie replikacji cennika z serwera centralnego kasa nr 2 - wymagany restart nie pomógł. Działanie naprawcze: Pobrano paczkę aktualizacyjną ręcznie. Podsumowanie: Problem rozwiązany, promocje są widoczne.;System - Opóźnienie replikacji;[System] Incident;2025-11-03 09:23:27;3;0,9
1927;Artefakty graficzne w interfejsie użytkownika problem sterownika graficznego;Opis: Artefakty graficzne w interfejsie użytkownika problem sterownika graficznego Działanie naprawcze: Zaktualizowano sterowniki karty graficznej na terminalu POS. Podsumowanie: Interfejs wyświetla się poprawnie, artefakty zniknęły.;POS - Błąd interfejsu;[System] Incident;2025-11-03 10:45:20;3;0,9
1928;Dotyczy: Błąd konfiguracji adresu IP;Opis: Dotyczy: Błąd konfiguracji adresu IP Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;2025-11-03 15:50:33;0;0
1929;Zacięcie papieru w urządzeniu wielofunkcyjnym - blokuje obsługę klienta.;Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym - blokuje obsługę klienta. Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-03 18:32:04;0;0
1930;Błąd API podczas walidacji kuponu mobilnego nie nalicza rabatów aplikacja lojalnościowa;Opis: Błąd API podczas walidacji kuponu mobilnego nie nalicza rabatów aplikacja lojalnościowa Działanie naprawcze: Zrestartowano bramkę API integrującą mobile z POS. Podsumowanie: Usługa przywrócona przez dostawcę zewnętrznego.;Aplikacja mobilna - Błąd API;[System] Incident;2025-11-03 13:49:36;4;0,9
1931;Niska przepustowość łącza internetowego;Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;2025-11-03 17:26:05;0;0
1932;Prośba o wsparcie: Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza zapomniałem karty korekta czasu;Opis: Prośba o wsparcie: Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza zapomniałem karty korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Błąd pracownika skorygowany.;RCP - Korekta czasu;[System] Service request;2025-11-03 08:38:51;4;0,9
1933;Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie;Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie Działanie naprawcze: Wykonano restart usługi bazy danych SQL na serwerze lokalnym. Podsumowanie: Błąd jednorazowy, po ponowieniu procedury raport wydrukował się.;POS - Błąd zamknięcia doby;[System] Incident;2025-11-03 16:53:06;3;0,9
1934;Niska przepustowość łącza internetowego;Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;2025-11-03 09:03:13;0;0
1935;wymagany serwis: Konto użytkownika wygasło;Opis: wymagany serwis: Konto użytkownika wygasło Działanie naprawcze: Zresetowano hasło użytkownika w systemie centralnym. Podsumowanie: Konto odblokowane, karta działa.;Dostęp - Błąd autoryzacji POS;[System] Service request;2025-11-03 14:37:40;4;0,9
1936;Excel zawiesza się przy otwieraniu pliku;Opis: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;2025-11-03 11:13:04;0;0
1937;Zacięcie papieru w urządzeniu wielofunkcyjnym - stanowisko nieczynne.;Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym - stanowisko nieczynne. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;2025-11-03 07:49:12;0;0
1938;Zgloszenie awarii: Opóźnienie replikacji cennika z serwera centralnego na wszystkich stanowiskach błąd wersji bazy danych;Opis: Zgloszenie awarii: Opóźnienie replikacji cennika z serwera centralnego na wszystkich stanowiskach błąd wersji bazy danych Działanie naprawcze: Sprawdzono logi serwera i usunięto blokadę transakcji. Podsumowanie: Cennik zaktualizowany na wszystkich stanowiskach.;System - Opóźnienie replikacji;[System] Incident;2025-11-03 15:13:44;3;0,9
1939;Brak dostępu do zasobów zewnętrznych - stanowisko nieczynne.;Opis: Brak dostępu do zasobów zewnętrznych - stanowisko nieczynne. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;2025-11-03 14:03:34;0;0
1940;Błąd autoryzacji tokena karty klienta błąd bazy danych system lojalnościowy;Opis: Błąd autoryzacji tokena karty klienta błąd bazy danych system lojalnościowy Działanie naprawcze: Zgłoszono incydent do dostawcy systemu lojalnościowego. Podsumowanie: Awaria globalna usunięta przez dostawcę.;Loyalty - Niedostępność serwisu;[System] Incident;2025-11-03 16:51:40;4;0,9
1941;Brak dostępu do dysku sieciowego Z: - wymagany restart nie pomógł.;Opis: Brak dostępu do dysku sieciowego Z: - wymagany restart nie pomógł. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;2025-11-03 12:40:19;0;0
1942;problem z certyfikatem VPN;Opis: problem z certyfikatem VPN Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;2025-11-03 13:28:05;0;0
1943;Utrata połączenia z serwerem plików;Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;2025-11-03 12:52:27;0;0
1944;Mrugający komunikat błędu UI na ekranie głównym uniemożliwia pracę - blokuje obsługę klienta. błąd graficzny;Opis: Mrugający komunikat błędu UI na ekranie głównym uniemożliwia pracę - blokuje obsługę klienta. błąd graficzny Działanie naprawcze: Przeładowano interfejs użytkownika (UI Reload). Podsumowanie: Przyciski funkcyjne są widoczne i aktywne.;POS - Błąd interfejsu;[System] Incident;2025-11-03 16:58:28;4;0,9
1945;problem z uwierzytelnianiem dwuskładnikowym (MFA);Opis: problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;2025-11-03 08:20:07;0;0
1946;błąd konfiguracji adresu IP;Opis: błąd konfiguracji adresu IP Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;2025-11-03 20:52:54;0;0
1947;Zacięcie papieru w urządzeniu wielofunkcyjnym;Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 17:14:36;0;0
1948;Skaner dokumentów nie pobiera kartek;Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;2025-11-03 12:50:33;0;0
1949;Problem techniczny: Konto użytkownika wygasło;Opis: Problem techniczny: Konto użytkownika wygasło Działanie naprawcze: Nadano brakujące uprawnienia kierownicze. Podsumowanie: Użytkownik zalogował się poprawnie nowym hasłem.;Dostęp - Błąd autoryzacji POS;[System] Service request;2025-11-03 11:35:05;4;0,9
1950;uszkodzone gniazdo LAN w ścianie - prośba o pilną weryfikację.;Opis: uszkodzone gniazdo LAN w ścianie - prośba o pilną weryfikację. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 10:41:33;0;0
1951;Brak dostępu do folderu współdzielonego - stanowisko nieczynne.;Opis: Brak dostępu do folderu współdzielonego - stanowisko nieczynne. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;2025-11-03 17:24:37;0;0
1952;Brak dostępu do dysku sieciowego Z:;Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;2025-11-03 20:57:05;0;0
1953;Incydent: Czytnik RCP nie przesyła odbić do systemu system nie uwzględnił nadgodzin - błąd powtarzalny.;Opis: Incydent: Czytnik RCP nie przesyła odbić do systemu system nie uwzględnił nadgodzin - błąd powtarzalny. Działanie naprawcze: Sprawdzono konfigurację sieciową czytnika, przywrócono połączenie. Podsumowanie: Synchronizacja przywrócona, brakujące odbicia pojawiły się w systemie.;RCP - Błąd synchronizacji;[System] Incident;2025-11-03 08:27:27;3;0,9
1954;Uszkodzone gniazdo LAN w ścianie;Opis: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 08:27:18;0;0
1955;Błąd procedury aktualizacji PLU ceny nie zaktualizowały się;Opis: Błąd procedury aktualizacji PLU ceny nie zaktualizowały się Działanie naprawcze: Zrestartowano usługę replikacji danych. Podsumowanie: Cennik zaktualizowany na wszystkich stanowiskach.;System - Opóźnienie replikacji;[System] Incident;2025-11-03 08:53:01;3;0,9
1956;telefon VoIP nie ma sygnału;Opis: telefon VoIP nie ma sygnału Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;2025-11-03 09:33:01;0;0
1957;Konto użytkownika wygasło stanowisko 15 karta magnetyczna nieaktywna;Opis: Konto użytkownika wygasło stanowisko 15 karta magnetyczna nieaktywna Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Dostęp - Błąd autoryzacji POS;[System] Service request;2025-11-03 21:39:28;4;0,9
1958;Bład protokolu komunikacyjnego wagi systemowej waga Dibal wymagana ponowna kalibracja;Opis: Bład protokolu komunikacyjnego wagi systemowej waga Dibal wymagana ponowna kalibracja Działanie naprawcze: Sprawdzono czy szalka wagi nie jest zablokowana mechanicznie. Podsumowanie: Waga wskazuje poprawnie, odczyt stabilny.;Waga - Błąd kalibracji;[System] Incident;2025-11-03 11:45:46;3;0,9
1959;Prosba o nadanie uprawnień do grupy;Opis: Prosba o nadanie uprawnień do grupy Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;2025-11-03 12:51:04;0;0
1960;Nie działa logowanie do portalu pracowniczego;Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;2025-11-03 12:08:23;0;0
1961;błąd sterownika HID skanera kodów skaner Honeywell błąd interfejsu USB - stanowisko nieczynne. czytnik kodów;Opis: błąd sterownika HID skanera kodów skaner Honeywell błąd interfejsu USB - stanowisko nieczynne. czytnik kodów Działanie naprawcze: Przepięto skaner do innego portu USB. Podsumowanie: Wymiana kabla pomogła, skaner sprawny.;Skaner - Błąd sterownika;[System] Incident;2025-11-03 11:14:19;4;0,9
1962;Uszkodzona matryca w laptopie służbowym;Opis: Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 12:56:46;0;0
1963;Klawiatura numeryczna nie działa;Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;2025-11-03 18:22:41;0;0
1964;drukarka sieciowa w biurze offline;Opis: drukarka sieciowa w biurze offline Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-03 08:18:06;0;0
1965;Problem techniczny: Brak reakcji interfejsu na dotyk - freeze - prośba o interwencję.;Opis: Problem techniczny: Brak reakcji interfejsu na dotyk - freeze - prośba o interwencję. Działanie naprawcze: Wykonano pełny restart stanowiska kasowego. Podsumowanie: Stanowisko przywrócone do pracy, brak ponownych zawieszeń.;POS - Zawieszenie aplikacji;[System] Incident;2025-11-03 14:00:07;4;0,9
1966;Błąd uruchamiania Microsoft Outlook;Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;2025-11-03 21:44:22;0;0
1967;Monitor zewnętrzny nie wykrywa sygnału;Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-03 09:59:14;0;0
1968;Prośba o wsparcie: Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza zapomniałem karty - stanowisko nieczynne. korekta czasu;Opis: Prośba o wsparcie: Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza zapomniałem karty - stanowisko nieczynne. korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Błąd pracownika skorygowany.;RCP - Korekta czasu;[System] Service request;2025-11-03 12:39:04;4;0,9
1969;Słuchawki z mikrofonem nie są wykrywane przez system;Opis: Słuchawki z mikrofonem nie są wykrywane przez system Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 19:43:35;0;0
1970;Brak reakcji interfejsu na dotyk - freeze - prośba o pilną weryfikację.;Opis: Brak reakcji interfejsu na dotyk - freeze - prośba o pilną weryfikację. Działanie naprawcze: Oczyszczono pamięć podręczną aplikacji i zaktualizowano sterowniki dotyku. Podsumowanie: Usunięto przyczynę wycieku pamięci, system stabilny.;POS - Zawieszenie aplikacji;[System] Incident;2025-11-03 16:13:11;4;0,9
1971;Zgłoszenie awarii: Błąd synchronizacji ewidencji czasu pracy z serwerem bład systemowy;Opis: Zgłoszenie awarii: Błąd synchronizacji ewidencji czasu pracy z serwerem bład systemowy Działanie naprawcze: Sprawdzono konfigurację sieciową czytnika, przywrócono połączenie. Podsumowanie: Synchronizacja przywrócona, brakujące odbicia pojawiły się w systemie.;RCP - Błąd synchronizacji;[System] Incident;2025-11-03 10:23:01;3;0,9
1972;Bląd sumy kontrolnej pamięci fiskalnej drukarka Posnet - wymagany restart nie pomogl.;Opis: Bląd sumy kontrolnej pamięci fiskalnej drukarka Posnet - wymagany restart nie pomogl. Działanie naprawcze: Wykonano reset sprzętowy drukarki fiskalnej. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.;Drukarka fiskalna - Błąd pamięci;[System] Incident;2025-11-03 17:30:31;3;0,9
1973;Adobe Reader nie otwiera plików PDF;Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;2025-11-03 08:44:10;0;0
1974;Konto użytkownika wygasło stanowisko 10 karta magnetyczna nieaktywna - blokuje obsługę klienta.;Opis: Konto użytkownika wygasło stanowisko 10 karta magnetyczna nieaktywna - blokuje obsługę klienta. Działanie naprawcze: Zresetowano hasło użytkownika w systemie centralnym. Podsumowanie: Użytkownik zalogował się poprawnie nowym hasłem.;Dostęp - Błąd autoryzacji POS;[System] Service request;2025-11-03 08:45:31;4;0,9
1975;Program antywirusowy blokuje aplikację - wymagany restart nie pomógł.;Opis: Program antywirusowy blokuje aplikację - wymagany restart nie pomógł. Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-03 17:39:37;0;0
1976; Mysz bezprzewodowa nie paruje się z odbiornikiem - błąd powtarzalny.;Opis:  Mysz bezprzewodowa nie paruje się z odbiornikiem - błąd powtarzalny. Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-03 20:42:40;0;0
1977;Prośba o korektę czasu pracy - zapomniane odbicie pomyłka przy rejestracji - błąd powtarzalny. korekta czasu;Opis: Prośba o korektę czasu pracy - zapomniane odbicie pomyłka przy rejestracji - błąd powtarzalny. korekta czasu Działanie naprawcze: Wprowadzono korektę czasu pracy w systemie HR. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.;RCP - Korekta czasu;[System] Service request;2025-11-03 20:45:51;4;0,9
