ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Priorytet,Typ żądania,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
1998,Skaner dokumentów nie pobiera kartek,Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,03.11.2025 11:56:51,0,0.0
1999,Błąd spójności danych przy Z-Report na głównej kasie komunikat: Database Locked - prośba o pilną weryfikację.,"Opis: Błąd spójności danych przy Z-Report na głównej kasie komunikat: Database Locked - prośba o pilną weryfikację. Działanie naprawcze: Zrestartowano stanowisko POS i zweryfikowano spójność bazy danych. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.",POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,03.11.2025 21:32:30,4,0.9
2000,brak odpowiedzi z serwera lojalnościowego (Service Unavailable) komunikat: system offline system lojalnościowy,"Opis: brak odpowiedzi z serwera lojalnościowego (Service Unavailable) komunikat: system offline system lojalnościowy Działanie naprawcze: Zgłoszono incydent do dostawcy systemu lojalnościowego. Podsumowanie: Połączenie przywrócone, system działa online.",Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,03.11.2025 16:57:26,4,0.9
2001,Awaria switcha w szafie rack,Opis: Awaria switcha w szafie rack Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,Highest,Report a system problem,03.11.2025 17:03:51,0,0.0
2002,Nieudana aktualizacja systemu Windows - prośba o interwencję.,Opis: Nieudana aktualizacja systemu Windows - prośba o interwencję. Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,High,Report a system problem,03.11.2025 11:27:57,0,0.0
2003,Nieprawidłowy format danych JSON z aplikacji zgłaszane przez klientów zamówienie nie dociera do POS - prośba o interwencję. aplikacja lojalnościowa,Opis: Nieprawidłowy format danych JSON z aplikacji zgłaszane przez klientów zamówienie nie dociera do POS - prośba o interwencję. aplikacja lojalnościowa Działanie naprawcze: Zrestartowano bramkę API integrującą mobile z POS. Podsumowanie: Usługa przywrócona przez dostawcę zewnętrznego.,Aplikacja mobilna - Błąd API,[System] Incident,Medium,Report a system problem,03.11.2025 09:10:02,4,0.9
2004,Zablokowane konto domenowe AD,Opis: Zablokowane konto domenowe AD Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,High,Report a system problem,03.11.2025 10:03:41,0,0.0
2005,Zgłoszenie awarii: Błąd generowania pliku PDF faktury błąd walidacji danych zawieszenie modułu fakturowania,Opis: Zgłoszenie awarii: Błąd generowania pliku PDF faktury błąd walidacji danych zawieszenie modułu fakturowania Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.,Faktury - Błąd API,[System] Incident,Medium,Report a system problem,03.11.2025 21:52:45,3,0.9
2006,Konto użytkownika wygasło komunikat: Invalid Credentials - błąd powtarzalny.,"Opis: Konto użytkownika wygasło komunikat: Invalid Credentials - błąd powtarzalny. Działanie naprawcze: Przeprogramowano kartę magnetyczną użytkownika. Podsumowanie: Dostęp przywrócony, uprawnienia zaktualizowane.",Dostęp - Błąd autoryzacji POS,[System] Service request,Medium,Report a system problem,03.11.2025 12:31:58,4,0.9
2007,brak reakcji interfejsu na dotyk - freeze stanowisko nr 3 aplikacja zamknęła się samoistnie,"Opis: brak reakcji interfejsu na dotyk - freeze stanowisko nr 3 aplikacja zamknęła się samoistnie Działanie naprawcze: Zabito proces aplikacji POS w menedżerze zadań i uruchomiono ponownie. Podsumowanie: Problem rozwiązany, zalecana obserwacja wydajności.",POS - Zawieszenie aplikacji,[System] Incident,Highest,Report a system problem,03.11.2025 07:57:29,4,0.9
2008,Zgłoszenie awarii: Excel zawiesza się przy otwieraniu pliku,Opis: Zgłoszenie awarii: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Low,Report a system problem,03.11.2025 18:28:37,0,0.0
2009, Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny,"Opis:  Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny Działanie naprawcze: Sprawdzono połączenia wewnętrzne kiosku. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,Medium,Report broken hardware,03.11.2025 18:35:42,6,0.9
2010,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,03.11.2025 16:32:21,0,0.0
2011, Program antywirusowy blokuje aplikację,Opis:  Program antywirusowy blokuje aplikację Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,03.11.2025 09:25:17,0,0.0
2012,Błąd systemu: Niska przepustowość łącza internetowego,Opis: Błąd systemu: Niska przepustowość łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,03.11.2025 23:56:22,0,0.0
2013,Uszkodzone gniazdo LAN w scianie - stanowisko nieczynne.,Opis: Uszkodzone gniazdo LAN w scianie - stanowisko nieczynne. Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,03.11.2025 10:25:15,0,0.0
2014,Błąd sterownika HID skanera kodów czytnik kodów,"Opis: Błąd sterownika HID skanera kodów czytnik kodów Działanie naprawcze: Zeskanowano kody konfiguracyjne przywracające ustawienia fabryczne. Podsumowanie: Sterownik zainstalowany ponownie, urządzenie wykryte.",Skaner - Błąd sterownika,[System] Incident,Low,Report a system problem,03.11.2025 11:58:35,4,0.9
2015,zgłoszenie awarii: Utrata połączenia z serwerem plików,Opis: zgłoszenie awarii: Utrata połączenia z serwerem plików Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,03.11.2025 19:40:47,0,0.0
2016,Problem z uwierzytelnianiem dwuskładnikowym (MFA) - prośba o pilną weryfikację.,Opis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) - prośba o pilną weryfikację. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Low,Report a system problem,03.11.2025 15:05:08,0,0.0
2017,klawiatura numeryczna nie działa,"Opis: klawiatura numeryczna nie działa Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,03.11.2025 11:16:51,0,0.0
2018,Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny nie przyjmuje zamówień,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny nie przyjmuje zamówień Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,Medium,Report broken hardware,03.11.2025 14:35:17,6,0.9
2019,Brak dostępu do dysku sieciowego Z: - błąd powtarzalny.,Opis: Brak dostępu do dysku sieciowego Z: - błąd powtarzalny. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Low,Report a system problem,03.11.2025 12:57:42,0,0.0
2020,awaria stacji dokującej laptopa,Opis: awaria stacji dokującej laptopa Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,03.11.2025 12:05:54,0,0.0
2021,Błąd systemu: Konto użytkownika wygaslo karta magnetyczna nieaktywna,Opis: Błąd systemu: Konto użytkownika wygaslo karta magnetyczna nieaktywna Działanie naprawcze: Nadano brakujące uprawnienia kierownicze. Podsumowanie: Użytkownik zalogował się poprawnie nowym hasłem.,Dostęp - Błąd autoryzacji POS,[System] Service request,Medium,Report a system problem,03.11.2025 17:18:02,4,0.9
2022, Brak dostępu do zasobów zewnętrznych - prośba o interwencję.,"Opis:  Brak dostępu do zasobów zewnętrznych - prośba o interwencję. Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,03.11.2025 10:25:49,0,0.0
2023,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,03.11.2025 14:55:42,0,0.0
2024,Incydent: Zablokowane konto domenowe AD - błąd powtarzalny.,Opis: Incydent: Zablokowane konto domenowe AD - błąd powtarzalny. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,03.11.2025 17:54:40,0,0.0
2025,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Low,Report a system problem,03.11.2025 19:11:43,0,0.0
2026,Błąd sumy kontrolnej pamięci fiskalnej paragon nie wysuwa się - prośba o pilną weryfikację.,Opis: Błąd sumy kontrolnej pamięci fiskalnej paragon nie wysuwa się - prośba o pilną weryfikację. Działanie naprawcze: Sprawdzono połączenie kablowe RS232/USB. Podsumowanie: Zgłoszenie przekazane do serwisu zewnętrznego.,Drukarka fiskalna - Błąd pamięci,[System] Incident,Highest,Report broken hardware,03.11.2025 14:22:56,3,0.9
2027,Przeglądarka Chrome nie ładuje stron intranetu,Opis: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,High,Report a system problem,03.11.2025 13:23:19,0,0.0
2028,Nie działa logowanie do portalu pracowniczego - prośba o pilną weryfikację.,Opis: Nie działa logowanie do portalu pracowniczego - prośba o pilną weryfikację. Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,03.11.2025 14:46:37,0,0.0
2029,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,03.11.2025 17:33:04,0,0.0
2030,Problem techniczny: Wyjątek w module fakturowania - NullReferenceException problem z bazą GUS dokument nie został utworzony - błąd powtarzalny.,Opis: Problem techniczny: Wyjątek w module fakturowania - NullReferenceException problem z bazą GUS dokument nie został utworzony - błąd powtarzalny. Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Dokument wygenerowany i wydrukowany.,Faktury - Błąd API,[System] Incident,Medium,Report a system problem,03.11.2025 17:52:28,3,0.9
2031,Incydent: Problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: Incydent: Problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Low,Report broken hardware,03.11.2025 12:04:11,0,0.0
2032,Dotyczy: Drukarka sieciowa w biurze offline,Opis: Dotyczy: Drukarka sieciowa w biurze offline Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,03.11.2025 11:45:38,0,0.0
2033,problem z certyfikatem VPN - prośba o pilną weryfikację.,Opis: problem z certyfikatem VPN - prośba o pilną weryfikację. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,03.11.2025 13:36:35,0,0.0
2034,Bląd systemu: Artefakty graficzne w interfejsie użytkownika zasłania przyciski funkcyjne,Opis: Bląd systemu: Artefakty graficzne w interfejsie użytkownika zasłania przyciski funkcyjne Działanie naprawcze: Zmieniono rozdzielczość ekranu i przywrócono ustawienia domyślne. Podsumowanie: Problem rozwiązany po aktualizacji sterowników.,POS - Błąd interfejsu,[System] Incident,Medium,Report a system problem,03.11.2025 07:57:40,3,0.9
2035,błąd tarowania - wartość poza zakresem waga Dibal,"Opis: błąd tarowania - wartość poza zakresem waga Dibal Działanie naprawcze: Odłączono i podłączono ponownie zasilanie wagi. Podsumowanie: Usunięto przeszkodę blokującą szalkę, waga działa.",Waga - Błąd kalibracji,[System] Incident,Lowest,Report broken hardware,03.11.2025 12:37:30,4,0.9
2036,Dotyczy: Niemozność zapisu transakcji punktowej - błąd DB błąd bazy danych timeout połączenia system lojalnościowy,"Opis: Dotyczy: Niemozność zapisu transakcji punktowej - błąd DB błąd bazy danych timeout połączenia system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Połączenie przywrócone, system działa online.",Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,03.11.2025 21:39:22,4,0.9
2037,Telefon VoIP nie ma sygnału,"Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,03.11.2025 16:14:00,0,0.0
2038,brak dostępu do sieci Wi-Fi,Opis: brak dostępu do sieci Wi-Fi Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,Medium,Report a system problem,03.11.2025 17:37:44,0,0.0
2039,Awaria webserwisu obsługi nagród błąd bazy danych - prośba o pilną weryfikację. system lojalnościowy,"Opis: Awaria webserwisu obsługi nagród błąd bazy danych - prośba o pilną weryfikację. system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Serwer lojalnościowy odpowiada, punkty naliczają się.",Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,03.11.2025 08:35:59,4,0.9
2040,Awaria: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji wymagany serwis on-site,"Opis: Awaria: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji wymagany serwis on-site Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.",Kiosk - Awaria dotyku,[System] Incident,High,Report broken hardware,03.11.2025 11:20:58,6,0.9
2041,Dotyczy: Konto pocztowe przepełnione,Opis: Dotyczy: Konto pocztowe przepełnione Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,03.11.2025 22:52:41,0,0.0
2042,Utrata połączenia z serwerem plików,Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,03.11.2025 21:05:50,0,0.0
2043,Teams nie lączy z spotkaniem,Opis: Teams nie lączy z spotkaniem Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,03.11.2025 11:46:22,0,0.0
2044,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,03.11.2025 08:46:49,0,0.0
2045,Opóźnienia w renderowaniu na ekranach KDS stacja napojów system offline - prośba o pilną weryfikację.,"Opis: Opóźnienia w renderowaniu na ekranach KDS stacja napojów system offline - prośba o pilną weryfikację. Działanie naprawcze: Zrestartowano kontroler KDS. Podsumowanie: Bumpbar reaguje na wciśnięcia, system sprawny.",KDS - Brak sygnału wideo,[System] Incident,Medium,Report a system problem,03.11.2025 09:13:11,3,0.9
2046,utrata połączenia z serwerem plików,Opis: utrata połączenia z serwerem plików Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,03.11.2025 12:48:42,0,0.0
2047,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Low,Report a system problem,03.11.2025 21:15:52,0,0.0
2048,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,03.11.2025 16:30:20,0,0.0
2049, Błąd uruchamiania Microsoft Outlook,Opis:  Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Low,Report a system problem,03.11.2025 08:44:21,0,0.0
2050,Nie działa logowanie do portalu pracowniczego,Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,03.11.2025 07:55:14,0,0.0
2051,Adobe Reader nie otwiera plików PDF,Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,03.11.2025 14:41:13,0,0.0
2052,Teams nie łączy z spotkaniem - blokuje obsługę klienta.,Opis: Teams nie łączy z spotkaniem - blokuje obsługę klienta. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,High,Report a system problem,03.11.2025 14:24:40,0,0.0
2053,Błąd systemu: Utrata sygnału wideo na kontrolerze KDS ekran ekspedycji,Opis: Błąd systemu: Utrata sygnału wideo na kontrolerze KDS ekran ekspedycji Działanie naprawcze: Zrestartowano kontroler KDS. Podsumowanie: Problem rozwiązany po restarcie kontrolera.,KDS - Brak sygnału wideo,[System] Incident,Low,Report a system problem,03.11.2025 14:42:49,6,0.9
2054,Wymagany serwis: Brak dostępu do sieci Wi-Fi,Opis: Wymagany serwis: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,03.11.2025 18:17:05,0,0.0
2055,Czytnik RCP nie przesyła odbić do systemu błąd systemowy - blokuje obsługę klienta.,"Opis: Czytnik RCP nie przesyła odbić do systemu błąd systemowy - blokuje obsługę klienta. Działanie naprawcze: Zaktualizowano firmware czytnika RCP do najnowszej wersji. Podsumowanie: Problem wynikał z chwilowego braku sieci, dane uzupełnione.",RCP - Błąd synchronizacji,[System] Incident,High,Report a system problem,03.11.2025 13:33:04,3,0.9
2056,błąd konfiguracji adresu IP,Opis: błąd konfiguracji adresu IP Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,03.11.2025 21:05:45,0,0.0
2057,brak dostępu do dysku sieciowego Z:,"Opis: brak dostępu do dysku sieciowego Z: Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,High,Report a system problem,03.11.2025 11:12:36,0,0.0
2058,prośba o wsparcie: Problem z uwierzytelnianiem dwuskładnikowym (MFA) - błąd powtarzalny.,Opis: prośba o wsparcie: Problem z uwierzytelnianiem dwuskładnikowym (MFA) - błąd powtarzalny. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,High,Report a system problem,03.11.2025 08:24:15,0,0.0
2059,Błąd systemu: Czytnik RCP nie przesyła odbić do systemu dotyczy całego zespołu - blokuje obsługę klienta.,"Opis: Błąd systemu: Czytnik RCP nie przesyła odbić do systemu dotyczy całego zespołu - blokuje obsługę klienta. Działanie naprawcze: Sprawdzono konfigurację sieciową czytnika, przywrócono połączenie. Podsumowanie: Problem wynikał z chwilowego braku sieci, dane uzupełnione.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,03.11.2025 08:50:14,3,0.9
2060,dotyczy: Utrata komunikacji z terminalem płatniczym (PED) model Ingenico - prośba o pilną weryfikację.,Opis: dotyczy: Utrata komunikacji z terminalem płatniczym (PED) model Ingenico - prośba o pilną weryfikację. Działanie naprawcze: Zrestartowano terminal płatniczy (miękki reset). Podsumowanie: Autoryzacja kart działa bez opóźnień.,Terminal - Błąd komunikacji,[System] Incident,Highest,Report broken hardware,03.11.2025 13:31:45,3,0.9
2061,Brak tonera w drukarce korytarzowej - blokuje obsługę klienta.,Opis: Brak tonera w drukarce korytarzowej - blokuje obsługę klienta. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Low,Report broken hardware,03.11.2025 09:55:52,0,0.0
2062,Błąd systemu: Zacięcie papieru w urządzeniu wielofunkcyjnym,Opis: Błąd systemu: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,03.11.2025 14:57:27,0,0.0
2063,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,High,Report a system problem,03.11.2025 11:48:15,0,0.0
2064,Brak dostępu do zasobów zewnętrznych - błąd powtarzalny.,Opis: Brak dostępu do zasobów zewnętrznych - błąd powtarzalny. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,03.11.2025 18:15:09,0,0.0
2065,Błąd systemu: Nie działa logowanie do portalu pracowniczego,Opis: Błąd systemu: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,High,Report a system problem,03.11.2025 11:25:51,0,0.0
2066,Prosba o wsparcie: Błąd krytyczny bazy danych podczas zamknięcia dnia na glównej kasie,"Opis: Prosba o wsparcie: Błąd krytyczny bazy danych podczas zamknięcia dnia na glównej kasie Działanie naprawcze: Przeprowadzono ręczne wymuszenie generowania raportu Z z poziomu narzędzi administracyjnych. Podsumowanie: Problem rozwiązany, zamknięcie dnia zakończone sukcesem.",POS - Błąd zamknięcia doby,[System] Incident,High,Report broken hardware,03.11.2025 10:44:55,3,0.9
2067,Utrata połączenia z serwerem plików,Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,High,Report a system problem,03.11.2025 10:21:58,0,0.0
2068,Dotyczy: Prośba o korektę czasu pracy - zapomniane odbicie pracownik Aniela odbicie prywatne zamiast służbowego korekta czasu,Opis: Dotyczy: Prośba o korektę czasu pracy - zapomniane odbicie pracownik Aniela odbicie prywatne zamiast służbowego korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Godziny pracy zostały wyrównane.,RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,03.11.2025 15:08:20,4,0.9
2069,Utrata połączenia z serwerem plików,Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,High,Report a system problem,03.11.2025 16:54:15,0,0.0
2070,Teams nie łączy z spotkaniem,Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,03.11.2025 18:19:58,0,0.0
2071,Utrata połączenia z serwerem plików,Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,High,Report a system problem,03.11.2025 09:47:14,0,0.0
2072,Utrata komunikacji z terminalem płatniczym (PED) model Verifone kod błędu ECR-TIMEOUT - prośba o pilną weryfikację.,"Opis: Utrata komunikacji z terminalem płatniczym (PED) model Verifone kod błędu ECR-TIMEOUT - prośba o pilną weryfikację. Działanie naprawcze: Wykonano test połączenia z hostem autoryzacyjnym. Podsumowanie: Problem z kablem USB rozwiązany, zasilanie przywrócone.",Terminal - Błąd komunikacji,[System] Incident,High,Report broken hardware,03.11.2025 20:56:30,3,0.9
2073,Uszkodzone gniazdo LAN w ścianie,Opis: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,03.11.2025 12:30:31,0,0.0
2074, Uszkodzona matryca w laptopie służbowym,Opis:  Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Medium,Report broken hardware,03.11.2025 18:30:18,0,0.0
2075,błąd uruchamiania Microsoft Outlook,Opis: błąd uruchamiania Microsoft Outlook Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,03.11.2025 17:40:01,0,0.0
2076,błąd systemu: Teams nie łączy z spotkaniem - prośba o interwencję.,Opis: błąd systemu: Teams nie łączy z spotkaniem - prośba o interwencję. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,03.11.2025 20:31:16,0,0.0
2077,Monitor zewnętrzny nie wykrywa sygnału,"Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Medium,Report broken hardware,03.11.2025 11:34:22,0,0.0
