ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Priorytet,Typ żądania,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
1364,Awaria switcha w szafie rack - stanowisko nieczynne.,Opis: Awaria switcha w szafie rack - stanowisko nieczynne. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,01.11.2025 22:44:08,0,0.0
1365,Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku,"Opis: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku Działanie naprawcze: Usunięto monetę blokującą prowadnicę. Podsumowanie: Problem rozwiązany, zamek działa płynnie.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,01.11.2025 14:47:11,5,0.9
1366,awaria switcha w szafie rack,"Opis: awaria switcha w szafie rack Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,01.11.2025 12:25:45,0,0.0
1367,Błąd systemu: Uszkodzona matryca w laptopie służbowym,Opis: Błąd systemu: Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 07:07:12,0,0.0
1368,Excel zawiesza się przy otwieraniu pliku,Opis: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,01.11.2025 08:28:36,0,0.0
1369,uszkodzona matryca w laptopie służbowym,Opis: uszkodzona matryca w laptopie służbowym Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 15:14:01,0,0.0
1370,Klawiatura numeryczna nie działa,Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Lowest,Report broken hardware,01.11.2025 07:49:02,0,0.0
1371,Klawiatura numeryczna nie działa,Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 20:01:08,0,0.0
1372,Incydent: Błąd serwisu kolejkowania zamówień kuchennych ekran ekspedycji,Opis: Incydent: Błąd serwisu kolejkowania zamówień kuchennych ekran ekspedycji Działanie naprawcze: Zrestartowano kontroler KDS. Podsumowanie: Problem rozwiązany po restarcie kontrolera.,KDS - Brak sygnału wideo,[System] Incident,High,Report a system problem,01.11.2025 14:23:33,4,0.9
1373, Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie komunikat: Database Locked,"Opis:  Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie komunikat: Database Locked Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.",POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,01.11.2025 21:36:32,3,0.9
1374,Teams nie łączy z spotkaniem - stanowisko nieczynne.,Opis: Teams nie łączy z spotkaniem - stanowisko nieczynne. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,01.11.2025 13:39:10,0,0.0
1375,Problem techniczny: Błąd walidacji NIP w zewnętrznym API GUS błędne dane kontrahenta - blokuje obsługę klienta.,"Opis: Problem techniczny: Błąd walidacji NIP w zewnętrznym API GUS błędne dane kontrahenta - blokuje obsługę klienta. Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Problem rozwiązany, moduł działa stabilnie.",Faktury - Błąd API,[System] Incident,Medium,Report a system problem,01.11.2025 13:13:10,6,0.9
1376,Incydent: Błąd walidacji NIP w zewnętrznym API GUS błędne dane kontrahenta,"Opis: Incydent: Błąd walidacji NIP w zewnętrznym API GUS błędne dane kontrahenta Działanie naprawcze: Sprawdzono dostępność serwisu GUS (baza NIP). Podsumowanie: Problem rozwiązany, moduł działa stabilnie.",Faktury - Błąd API,[System] Incident,High,Report a system problem,01.11.2025 12:13:09,6,0.9
1377,Wymagany serwis: Program antywirusowy blokuje aplikację,Opis: Wymagany serwis: Program antywirusowy blokuje aplikację Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,01.11.2025 10:32:58,0,0.0
1378,Prośba o korektę czasu pracy - zapomniane odbicie data wczorajsza,"Opis: Prośba o korektę czasu pracy - zapomniane odbicie data wczorajsza Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Korekta wprowadzona, czas pracy zgodny.",RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,01.11.2025 15:13:58,5,0.9
1379,Błąd tarowania - wartość poza zakresem stanowisko 6 wartość ujemna na wyświetlaczu,"Opis: Błąd tarowania - wartość poza zakresem stanowisko 6 wartość ujemna na wyświetlaczu Działanie naprawcze: Przeprowadzono procedurę kalibracji serwisowej. Podsumowanie: Usunięto przeszkodę blokującą szalkę, waga działa.",Waga - Błąd kalibracji,[System] Incident,Medium,Report broken hardware,01.11.2025 10:38:27,3,0.9
1380,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,01.11.2025 11:44:10,0,0.0
1381,Incydent: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknąl w zamku,"Opis: Incydent: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknąl w zamku Działanie naprawcze: Wymieniono wkład szuflady na zapasowy. Podsumowanie: Problem rozwiązany, zamek działa płynnie.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,01.11.2025 16:11:56,5,0.9
1382,Awaria stacji dokującej laptopa,Opis: Awaria stacji dokującej laptopa Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 16:03:27,0,0.0
1383,Błąd krytyczny bazy danych podczas zamknięcia dnia na stanowisku POS 3 proces zatrzymuje się na 90% - prośba o pilną weryfikację.,"Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia na stanowisku POS 3 proces zatrzymuje się na 90% - prośba o pilną weryfikację. Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Błąd jednorazowy, po ponowieniu procedury raport wydrukował się.",POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,01.11.2025 08:33:57,3,0.9
1384, Uszkodzone gniazdo LAN w ścianie,Opis:  Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Lowest,Report broken hardware,01.11.2025 12:07:47,0,0.0
1385,Brak dostępu do folderu wspołdzielonego,Opis: Brak dostępu do folderu wspołdzielonego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Low,Report a system problem,01.11.2025 14:40:05,0,0.0
1386,Wymagany serwis: Słuchawki z mikrofonem nie są wykrywane przez system,Opis: Wymagany serwis: Słuchawki z mikrofonem nie są wykrywane przez system Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Lowest,Report broken hardware,01.11.2025 14:58:10,0,0.0
1387,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report broken hardware,01.11.2025 10:31:47,0,0.0
1388,Przeglądarka Chrome nie ładuje stron intranetu - prośba o interwencję.,Opis: Przeglądarka Chrome nie ładuje stron intranetu - prośba o interwencję. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,01.11.2025 15:26:07,0,0.0
1389,Zgłoszenie awarii: Uszkodzona matryca w laptopie służbowym,Opis: Zgłoszenie awarii: Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 20:55:06,0,0.0
1390,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,High,Report a system problem,01.11.2025 06:57:55,0,0.0
1391,Incydent: Prośba o nadanie uprawnień do grupy,Opis: Incydent: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,High,Report a system problem,01.11.2025 15:04:53,0,0.0
1392,Zacięcie papieru w urządzeniu wielofunkcyjnym,"Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,01.11.2025 12:21:40,0,0.0
1393,Artefakty graficzne w interfejsie użytkownika,Opis: Artefakty graficzne w interfejsie użytkownika Działanie naprawcze: Zmieniono rozdzielczość ekranu i przywrócono ustawienia domyślne. Podsumowanie: Błąd graficzny ustąpił po restarcie aplikacji.,POS - Błąd interfejsu,[System] Incident,Medium,Report broken hardware,01.11.2025 11:50:48,4,0.9
1394,Uszkodzenie modułu laserowego skanera,"Opis: Uszkodzenie modułu laserowego skanera Działanie naprawcze: Zeskanowano kody konfiguracyjne przywracające ustawienia fabryczne. Podsumowanie: Sterownik zainstalowany ponownie, urządzenie wykryte.",Skaner - Błąd sterownika,[System] Incident,Medium,Report broken hardware,01.11.2025 12:58:02,3,0.9
1395,prośba o nadanie uprawnień do grupy,Opis: prośba o nadanie uprawnień do grupy Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,01.11.2025 13:36:22,0,0.0
1396,Prośba o wsparcie: Czarny ekran na stanowisku sprzedażowym - proces tła działa aplikacja zamknęła się samoistnie,"Opis: Prośba o wsparcie: Czarny ekran na stanowisku sprzedażowym - proces tła działa aplikacja zamknęła się samoistnie Działanie naprawcze: Oczyszczono pamięć podręczną aplikacji i zaktualizowano sterowniki dotyku. Podsumowanie: Stanowisko przywrócone do pracy, brak ponownych zawieszeń.",POS - Zawieszenie aplikacji,[System] Incident,High,Report a system problem,01.11.2025 17:00:59,3,0.9
1397,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,01.11.2025 11:14:08,0,0.0
1398,Wymagany serwis: Błąd konfiguracji adresu IP,"Opis: Wymagany serwis: Błąd konfiguracji adresu IP Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,01.11.2025 09:54:06,0,0.0
1399,zacięcie papieru w urządzeniu wielofunkcyjnym,Opis: zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 17:13:10,0,0.0
1400,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,01.11.2025 14:31:54,0,0.0
1401,Bląd autoryzacji tokena karty klienta,Opis: Bląd autoryzacji tokena karty klienta Działanie naprawcze: Zgłoszono incydent do dostawcy systemu lojalnościowego. Podsumowanie: Awaria globalna usunięta przez dostawcę.,Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,01.11.2025 09:14:30,4,0.9
1402,zablokowane konto domenowe AD,Opis: zablokowane konto domenowe AD Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,01.11.2025 16:16:31,0,0.0
1403,Telefon VoIP nie ma sygnału - błąd powtarzalny.,Opis: Telefon VoIP nie ma sygnału - błąd powtarzalny. Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,Highest,Report a system problem,01.11.2025 17:29:02,0,0.0
1404,Teams nie łączy z spotkaniem - błąd powtarzalny.,"Opis: Teams nie łączy z spotkaniem - błąd powtarzalny. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,01.11.2025 12:56:54,0,0.0
1405,Drukarka sieciowa w biurze offline - prośba o pilną weryfikację.,Opis: Drukarka sieciowa w biurze offline - prośba o pilną weryfikację. Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 17:11:20,0,0.0
1406,Prosba o nadanie uprawnień do grupy,Opis: Prosba o nadanie uprawnień do grupy Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,01.11.2025 09:37:28,0,0.0
1407,Zgłoszenie awarii: Awaria elektromagnesu otwierającego szufladę (Solenoid) awaria mechaniczna,"Opis: Zgłoszenie awarii: Awaria elektromagnesu otwierającego szufladę (Solenoid) awaria mechaniczna Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Usunięto blokadę mechaniczną, sprzęt sprawny.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,01.11.2025 21:18:21,4,0.9
1408,Awaria switcha w szafie rack,Opis: Awaria switcha w szafie rack Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,01.11.2025 12:54:04,0,0.0
1409,Problem techniczny: Utrata sygnału wideo na kontrolerze KDS stacja napojów system offline,Opis: Problem techniczny: Utrata sygnału wideo na kontrolerze KDS stacja napojów system offline Działanie naprawcze: Zrestartowano usługę KDS Service na serwerze. Podsumowanie: Obraz na ekranie kuchennym powrócił.,KDS - Brak sygnału wideo,[System] Incident,Medium,Report a system problem,01.11.2025 10:15:21,9,0.9
1410,Czytnik nie dekoduje standardu EAN-13 przerywa połączenie,"Opis: Czytnik nie dekoduje standardu EAN-13 przerywa połączenie Działanie naprawcze: Zeskanowano kody konfiguracyjne przywracające ustawienia fabryczne. Podsumowanie: Wymiana kabla pomogła, skaner sprawny.",Skaner - Błąd sterownika,[System] Incident,Medium,Report a system problem,01.11.2025 10:30:15,3,0.9
1411,błąd serwisu kolejkowania zamówień kuchennych ekran ekspedycji zamówienia nie pojawiają się - wymagany restart nie pomógł.,Opis: błąd serwisu kolejkowania zamówień kuchennych ekran ekspedycji zamówienia nie pojawiają się - wymagany restart nie pomógł. Działanie naprawcze: Wymieniono kabel HDMI/VGA łączący kontroler z monitorem. Podsumowanie: Problem rozwiązany po restarcie kontrolera.,KDS - Brak sygnału wideo,[System] Incident,Medium,Report a system problem,01.11.2025 07:06:27,4,0.9
1412,Brak dostępu do sieci Wi-Fi,"Opis: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,01.11.2025 08:20:31,0,0.0
1413,Incydent: Konto pocztowe przepełnione,Opis: Incydent: Konto pocztowe przepełnione Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Low,Report broken hardware,01.11.2025 12:41:14,0,0.0
1414,Błąd uruchamiania Microsoft Outlook,"Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,01.11.2025 14:46:33,0,0.0
1415,Brak dostępu do sieci Wi-Fi,Opis: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,01.11.2025 15:11:06,0,0.0
1416,awaria elektromagnesu otwierającego szuflade (Solenoid) nie można wydać reszty,"Opis: awaria elektromagnesu otwierającego szuflade (Solenoid) nie można wydać reszty Działanie naprawcze: Usunięto monetę blokującą prowadnicę. Podsumowanie: Problem rozwiązany, zamek działa płynnie.",Szuflada - Awaria otwarcia,[System] Incident,High,Report a system problem,01.11.2025 20:07:58,4,0.9
1417,Nieudana aktualizacja systemu Windows - stanowisko nieczynne.,Opis: Nieudana aktualizacja systemu Windows - stanowisko nieczynne. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,High,Report a system problem,01.11.2025 11:28:05,0,0.0
1418,Brak dostępu do zasobów zewnętrznych - błąd powtarzalny.,Opis: Brak dostępu do zasobów zewnętrznych - błąd powtarzalny. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,01.11.2025 19:42:36,0,0.0
1419,Brak dostepu do dysku sieciowego Z: - wymagany restart nie pomógł.,"Opis: Brak dostepu do dysku sieciowego Z: - wymagany restart nie pomógł. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,01.11.2025 10:43:29,0,0.0
1420,brak tonera w drukarce korytarzowej,Opis: brak tonera w drukarce korytarzowej Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Lowest,Report broken hardware,01.11.2025 11:25:35,0,0.0
1421,Prośba o reset hasła użytkownika POS stanowisko 10 komunikat: Invalid Credentials,"Opis: Prośba o reset hasła użytkownika POS stanowisko 10 komunikat: Invalid Credentials Działanie naprawcze: Przeprogramowano kartę magnetyczną użytkownika. Podsumowanie: Konto odblokowane, karta działa.",Dostęp - Błąd autoryzacji POS,[System] Service request,High,Report a system problem,01.11.2025 12:47:37,3,0.9
1422,Incydent: Awaria elektromagnesu otwierającego szufladę (Solenoid) klucz utknął w zamku szuflada nie domyka się,"Opis: Incydent: Awaria elektromagnesu otwierającego szufladę (Solenoid) klucz utknął w zamku szuflada nie domyka się Działanie naprawcze: Wymieniono wkład szuflady na zapasowy. Podsumowanie: Usunięto blokadę mechaniczną, sprzęt sprawny.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,01.11.2025 14:51:14,6,0.9
1423,Brak reakcji interfejsu na dotyk - freeze wszystkie kasy,Opis: Brak reakcji interfejsu na dotyk - freeze wszystkie kasy Działanie naprawcze: Wykonano pełny restart stanowiska kasowego. Podsumowanie: Aplikacja działa płynnie po restarcie.,POS - Zawieszenie aplikacji,[System] Incident,High,Report a system problem,01.11.2025 13:46:47,4,0.9
1424,Awaria stacji dokującej laptopa,Opis: Awaria stacji dokującej laptopa Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 08:28:49,0,0.0
1425,Drukarka sieciowa w biurze offline - wymagany restart nie pomógł.,Opis: Drukarka sieciowa w biurze offline - wymagany restart nie pomógł. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 15:04:27,0,0.0
1426,Błąd systemu: Problem z zasilaczem do laptopa Dell - stanowisko nieczynne.,"Opis: Błąd systemu: Problem z zasilaczem do laptopa Dell - stanowisko nieczynne. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,01.11.2025 11:22:32,0,0.0
1427,dotyczy: Błąd synchronizacji ewidencji czasu pracy z serwerem błąd systemowy - błąd powtarzalny.,"Opis: dotyczy: Błąd synchronizacji ewidencji czasu pracy z serwerem błąd systemowy - błąd powtarzalny. Działanie naprawcze: Zrestartowano urządzenie RCP (hard reset). Podsumowanie: Problem wynikał z chwilowego braku sieci, dane uzupełnione.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,01.11.2025 06:34:38,4,0.9
1428,Prośba o wsparcie: Błąd synchronizacji ewidencji czasu pracy z serwerem błąd systemowy,"Opis: Prośba o wsparcie: Błąd synchronizacji ewidencji czasu pracy z serwerem błąd systemowy Działanie naprawcze: Zrestartowano urządzenie RCP (hard reset). Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,01.11.2025 13:43:47,4,0.9
1429,Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Tadeusz błędna data w raporcie,"Opis: Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Tadeusz błędna data w raporcie Działanie naprawcze: Wymuszono ręczną synchronizację danych z serwerem centralnym. Podsumowanie: Urządzenie działa poprawnie, test karty pracowniczej pozytywny.",RCP - Błąd synchronizacji,[System] Incident,Low,Report a system problem,01.11.2025 14:52:01,4,0.9
1430,Zacięcie papieru w urządzeniu wielofunkcyjnym,Opis: Zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,01.11.2025 08:58:05,0,0.0
1431,Zgłoszenie awarii: Brak reakcji interfejsu na dotyk - freeze terminal kasjerski wymagany twardy reset,"Opis: Zgłoszenie awarii: Brak reakcji interfejsu na dotyk - freeze terminal kasjerski wymagany twardy reset Działanie naprawcze: Zabito proces aplikacji POS w menedżerze zadań i uruchomiono ponownie. Podsumowanie: Usunięto przyczynę wycieku pamięci, system stabilny.",POS - Zawieszenie aplikacji,[System] Incident,High,Report a system problem,01.11.2025 21:15:24,4,0.9
1432,Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji wymagany serwis on-site,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji wymagany serwis on-site Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,Low,Report broken hardware,01.11.2025 10:28:51,9,0.9
1433,bląd sterownika HID skanera kodów skaner Honeywell bład interfejsu USB,"Opis: bląd sterownika HID skanera kodów skaner Honeywell bład interfejsu USB Działanie naprawcze: Wymieniono kabel USB skanera. Podsumowanie: Sterownik zainstalowany ponownie, urządzenie wykryte.",Skaner - Błąd sterownika,[System] Incident,High,Report a system problem,01.11.2025 20:11:00,6,0.9
1434,Brak dostępu do folderu współdzielonego - prośba o interwencję.,Opis: Brak dostępu do folderu współdzielonego - prośba o interwencję. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,01.11.2025 12:10:20,0,0.0
1435,Konto użytkownika wygasło użytkownik Borys - prośba o interwencję.,"Opis: Konto użytkownika wygasło użytkownik Borys - prośba o interwencję. Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Dostęp - Błąd autoryzacji POS,[System] Service request,High,Report a system problem,01.11.2025 17:45:33,4,0.9
1436,Adobe Reader nie otwiera plików PDF,Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,01.11.2025 14:45:51,0,0.0
1437,Awaria: Błąd synchronizacji ewidencji czasu pracy z serwerem błąd systemowy błędna data w raporcie - wymagany restart nie pomógł.,"Opis: Awaria: Błąd synchronizacji ewidencji czasu pracy z serwerem błąd systemowy błędna data w raporcie - wymagany restart nie pomógł. Działanie naprawcze: Zaktualizowano firmware czytnika RCP do najnowszej wersji. Podsumowanie: Synchronizacja przywrócona, brakujące odbicia pojawiły się w systemie.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,01.11.2025 21:57:56,4,0.9
1438,przeglądarka Chrome nie ładuje stron intranetu,Opis: przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,01.11.2025 12:18:23,0,0.0
1439,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,Medium,Report broken hardware,01.11.2025 15:43:26,0,0.0
1440,Klawiatura numeryczna nie działa - wymagany restart nie pomógł.,"Opis: Klawiatura numeryczna nie działa - wymagany restart nie pomógł. Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,01.11.2025 12:01:19,0,0.0
1441,wymagany serwis: Błąd synchronizacji hasła,Opis: wymagany serwis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Low,Report a system problem,01.11.2025 10:23:46,0,0.0
1442,Brak dostępu do dysku sieciowego Z:,Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,01.11.2025 15:46:24,0,0.0
