ID zgłoszenia;Tytuł zgłoszenia;Deskrypcjon;Dopasowana reguła;Typ zgłoszenia;Data utworzenia zgłoszenia;Oczekiwany wynik;Pewność
1333;Błąd licencji pakietu Office;Opis: Błąd licencji pakietu Office Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;02.11.2025 10:06:22;0;0
1334;Konto pocztowe przepełnione;Opis: Konto pocztowe przepełnione Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;02.11.2025 17:16:28;0;0
1335;Błąd synchronizacji hasła;Opis: Błąd synchronizacji hasła Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;02.11.2025 17:14:11;0;0
1336;Błąd procedury aktualizacji PLU kasa nr 2 ceny nie zaktualizowały się;Opis: Błąd procedury aktualizacji PLU kasa nr 2 ceny nie zaktualizowały się Działanie naprawcze: Sprawdzono logi serwera i usunięto blokadę transakcji. Podsumowanie: Problem rozwiązany, promocje są widoczne.;System - Opóźnienie replikacji;[System] Incident;02.11.2025 16:17:49;3;0,9
1337;Zgłoszenie awarii: Błąd synchronizacji hasła;Opis: Zgłoszenie awarii: Błąd synchronizacji hasła Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;02.11.2025 16:19:52;0;0
1338;Konto użytkownika wygasło stanowisko 3 wymagany reset uprawnień - wymagany restart nie pomógł.;Opis: Konto użytkownika wygasło stanowisko 3 wymagany reset uprawnień - wymagany restart nie pomógł. Działanie naprawcze: Zresetowano hasło użytkownika w systemie centralnym. Podsumowanie: Użytkownik zalogował się poprawnie nowym hasłem.;Dostęp - Błąd autoryzacji POS;[System] Service request;02.11.2025 13:17:10;4;0,9
1339;Wymagany serwis: Konto użytkownika wygasło stanowisko 9;Opis: Wymagany serwis: Konto użytkownika wygasło stanowisko 9 Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Konto odblokowane, karta działa.;Dostęp - Błąd autoryzacji POS;[System] Service request;02.11.2025 18:34:32;4;0,9
1340;Błąd serwisu kolejkowania zamówień kuchennych ekran ekspedycji brak sygnału wideo - prośba o pilną weryfikację.;Opis: Błąd serwisu kolejkowania zamówień kuchennych ekran ekspedycji brak sygnału wideo - prośba o pilną weryfikację. Działanie naprawcze: Zrestartowano kontroler KDS. Podsumowanie: Bumpbar reaguje na wciśnięcia, system sprawny.;KDS - Brak sygnału wideo;[System] Incident;02.11.2025 19:21:30;3;0,9
1341;Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Marianna;Opis: Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Marianna Działanie naprawcze: Wymuszono ręczną synchronizację danych z serwerem centralnym. Podsumowanie: Urządzenie działa poprawnie, test karty pracowniczej pozytywny.;RCP - Błąd synchronizacji;[System] Incident;02.11.2025 07:40:45;3;0,9
1342;Konto użytkownika wygasło użytkownik Michał karta magnetyczna nieaktywna;Opis: Konto użytkownika wygasło użytkownik Michał karta magnetyczna nieaktywna Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Konto odblokowane, karta działa.;Dostęp - Błąd autoryzacji POS;[System] Service request;02.11.2025 15:06:35;4;0,9
1343;Program antywirusowy blokuje aplikację;Opis: Program antywirusowy blokuje aplikację Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;02.11.2025 08:36:59;0;0
1344;utrata połączenia z serwerem plików;Opis: utrata połączenia z serwerem plików Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;02.11.2025 11:12:40;0;0
1345;Nieudana aktualizacja systemu Windows;Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;02.11.2025 14:38:44;0;0
1346;Brak dostępu do zasobów zewnętrznych - błąd powtarzalny.;Opis: Brak dostępu do zasobów zewnętrznych - błąd powtarzalny. Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;02.11.2025 12:54:59;0;0
1347;Wygasło hasło do systemu Windows;Opis: Wygasło hasło do systemu Windows Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;02.11.2025 12:34:24;0;0
1348;Nieudana aktualizacja systemu Windows;Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;02.11.2025 15:46:56;0;0
1349;Dotyczy: Wyjątek w module fakturowania - NullReferenceException problem z bazą GUS;Opis: Dotyczy: Wyjątek w module fakturowania - NullReferenceException problem z bazą GUS Działanie naprawcze: Poprawiono błędne dane kontrahenta i ponowiono próbę. Podsumowanie: Problem rozwiązany, moduł działa stabilnie.;Faktury - Błąd API;[System] Incident;02.11.2025 09:23:28;3;0,9
1350;Brak sygnału sterującego otwarciem szuflady (RJ11) stanowisko 15;Opis: Brak sygnału sterującego otwarciem szuflady (RJ11) stanowisko 15 Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Kabel podłączony poprawnie, sygnał dociera.;Szuflada - Awaria otwarcia;[System] Incident;02.11.2025 21:45:24;3;0,9
1351;Mysz bezprzewodowa nie paruje się z odbiornikiem;Opis: Mysz bezprzewodowa nie paruje się z odbiornikiem Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;02.11.2025 10:56:21;0;0
1352;Wymagany serwis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) - blokuje obsługę klienta.;Opis: Wymagany serwis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) - blokuje obsługę klienta. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Uprawnienia zostały zaktualizowane.;Inne;[System] Service request;02.11.2025 06:42:44;0;0
1353;Problem z zasilaczem do laptopa Dell;Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;02.11.2025 13:39:44;0;0
1354;Błąd procedury aktualizacji PLU ceny nie zaktualizowały się;Opis: Błąd procedury aktualizacji PLU ceny nie zaktualizowały się Działanie naprawcze: Pobrano paczkę aktualizacyjną ręcznie. Podsumowanie: Baza produktów spójna z systemem centralnym.;System - Opóźnienie replikacji;[System] Incident;02.11.2025 08:41:20;3;0,9
1355;Nieudana aktualizacja systemu Windows;Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;02.11.2025 14:09:30;0;0
1356;Błąd sumy kontrolnej pamięci fiskalnej drukarka Posnet;Opis: Błąd sumy kontrolnej pamięci fiskalnej drukarka Posnet Działanie naprawcze: Wezwano serwis zewnętrzny producenta drukarki. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.;Drukarka fiskalna - Błąd pamięci;[System] Incident;02.11.2025 15:49:19;3;0,9
1357;Niska przepustowość łącza internetowego;Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;02.11.2025 08:53:46;0;0
1358;niska przepustowość łącza internetowego;Opis: niska przepustowość łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;02.11.2025 13:56:38;0;0
1359;Konto pocztowe przepełnione;Opis: Konto pocztowe przepełnione Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;02.11.2025 15:44:09;0;0
1360;Artefakty graficzne w interfejsie użytkownika zasłania przyciski funkcyjne problem sterownika graficznego;Opis: Artefakty graficzne w interfejsie użytkownika zasłania przyciski funkcyjne problem sterownika graficznego Działanie naprawcze: Przeładowano interfejs użytkownika (UI Reload). Podsumowanie: Przyciski funkcyjne są widoczne i aktywne.;POS - Błąd interfejsu;[System] Incident;02.11.2025 17:03:53;3;0,9
1361;Błąd sumy kontrolnej pamięci fiskalnej drukarka Posnet dioda Error świeci ciągle;Opis: Błąd sumy kontrolnej pamięci fiskalnej drukarka Posnet dioda Error świeci ciągle Działanie naprawcze: Sprawdzono połączenie kablowe RS232/USB. Podsumowanie: Błąd pamięci ustąpił po restarcie.;Drukarka fiskalna - Błąd pamięci;[System] Incident;02.11.2025 14:35:33;3;0,9
1362;awaria: Konto pocztowe przepełnione;Opis: awaria: Konto pocztowe przepełnione Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;02.11.2025 16:57:07;0;0
1363;Błąd sumy kontrolnej pamięci fiskalnej stanowisko 14 dioda Error świeci ciągle;Opis: Błąd sumy kontrolnej pamięci fiskalnej stanowisko 14 dioda Error świeci ciągle Działanie naprawcze: Wezwano serwis zewnętrzny producenta drukarki. Podsumowanie: Mechanizm odblokowany, drukarka nie zgłasza błędów.;Drukarka fiskalna - Błąd pamięci;[System] Incident;02.11.2025 14:54:34;3;0,9
1364;Utrata połączenia z serwerem plików - stanowisko nieczynne.;Opis: Utrata połączenia z serwerem plików - stanowisko nieczynne. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;02.11.2025 08:04:13;0;0
1365;Problem z uwierzytelnianiem dwuskładnikowym (MFA);Opis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;02.11.2025 13:29:31;0;0
1366;Prośba o nadanie uprawnień do grupy;Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.;Inne;[System] Service request;02.11.2025 09:52:50;0;0
1367;Wymagany serwis: Brak dostępu do sieci Wi-Fi;Opis: Wymagany serwis: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;02.11.2025 11:25:17;0;0
1368;Prośba o wsparcie: Przeglądarka Chrome nie ładuje stron intranetu;Opis: Prośba o wsparcie: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;02.11.2025 16:14:30;0;0
1369;Problem techniczny: Skaner dokumentów nie pobiera kartek - blokuje obsługę klienta.;Opis: Problem techniczny: Skaner dokumentów nie pobiera kartek - blokuje obsługę klienta. Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;02.11.2025 17:57:04;0;0
1370; Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji - stanowisko nieczynne.;Opis:  Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji - stanowisko nieczynne. Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.;Kiosk - Awaria dotyku;[System] Incident;02.11.2025 06:53:29;6;0,9
1371;Przeglądarka Chrome nie ładuje stron intranetu - wymagany restart nie pomógł.;Opis: Przeglądarka Chrome nie ładuje stron intranetu - wymagany restart nie pomógł. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;02.11.2025 11:08:00;0;0
1372;Telefon VoIP nie ma sygnału - prośba o interwencję.;Opis: Telefon VoIP nie ma sygnału - prośba o interwencję. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;02.11.2025 18:06:11;0;0
1373;Nieprawidłowy format danych JSON z aplikacji zgłaszane przez klientów aplikacja lojalnościowa;Opis: Nieprawidłowy format danych JSON z aplikacji zgłaszane przez klientów aplikacja lojalnościowa Działanie naprawcze: Sprawdzono logi transakcji, błąd po stronie zewnętrznego dostawcy. Podsumowanie: Usługa przywrócona przez dostawcę zewnętrznego.;Aplikacja mobilna - Błąd API;[System] Incident;02.11.2025 16:31:35;4;0,9
1374;Brak reakcji interfejsu na dotyk - freeze stanowisko nr 14 wymagany twardy reset;Opis: Brak reakcji interfejsu na dotyk - freeze stanowisko nr 14 wymagany twardy reset Działanie naprawcze: Zabito proces aplikacji POS w menedżerze zadań i uruchomiono ponownie. Podsumowanie: Stanowisko przywrócone do pracy, brak ponownych zawieszeń.;POS - Zawieszenie aplikacji;[System] Incident;02.11.2025 09:53:51;4;0,9
1375;awaria switcha w szafie rack;Opis: awaria switcha w szafie rack Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;02.11.2025 20:06:54;0;0
1376;Wymagany serwis: Błąd sterownika HID skanera kodów skaner Honeywell przerywa połączenie czytnik kodów;Opis: Wymagany serwis: Błąd sterownika HID skanera kodów skaner Honeywell przerywa połączenie czytnik kodów Działanie naprawcze: Zeskanowano kody konfiguracyjne przywracające ustawienia fabryczne. Podsumowanie: Sterownik zainstalowany ponownie, urządzenie wykryte.;Skaner - Błąd sterownika;[System] Incident;02.11.2025 16:54:44;4;0,9
1377;Konto pocztowe przepełnione;Opis: Konto pocztowe przepełnione Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;02.11.2025 13:01:18;0;0
1378;Klawiatura numeryczna nie działa;Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;02.11.2025 16:06:06;0;0
1379;Incydent: Błąd tarowania - wartość poza zakresem stanowisko 3 wartość ujemna na wyświetlaczu;Opis: Incydent: Błąd tarowania - wartość poza zakresem stanowisko 3 wartość ujemna na wyświetlaczu Działanie naprawcze: Wykonano zerowanie i tarowanie wagi. Podsumowanie: Komunikacja z POS przywrócona.;Waga - Błąd kalibracji;[System] Incident;02.11.2025 11:20:34;4;0,9
1380;Wyjątek w module fakturowania - NullReferenceException problem z baza GUS blędne dane kontrahenta - bład powtarzalny.;Opis: Wyjątek w module fakturowania - NullReferenceException problem z baza GUS blędne dane kontrahenta - bład powtarzalny. Działanie naprawcze: Wyczyszczono cache plików tymczasowych PDF. Podsumowanie: Problem rozwiązany, moduł działa stabilnie.;Faktury - Błąd API;[System] Incident;02.11.2025 14:15:41;3;0,9
1381;Prośba o anulowanie błędnego odbicia RCP data wczorajsza pomyłka przy rejestracji korekta czasu;Opis: Prośba o anulowanie błędnego odbicia RCP data wczorajsza pomyłka przy rejestracji korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.;RCP - Korekta czasu;[System] Service request;02.11.2025 21:05:52;4;0,9
1382;Brak dostępu do dysku sieciowego Z:;Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;02.11.2025 10:19:37;0;0
1383;niska przepustowość łącza internetowego;Opis: niska przepustowość łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;02.11.2025 11:16:08;0;0
1384; Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) błąd bazy danych - prośba o interwencję. system lojalnościowy;Opis:  Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) błąd bazy danych - prośba o interwencję. system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Serwer lojalnościowy odpowiada, punkty naliczają się.;Loyalty - Niedostępność serwisu;[System] Incident;02.11.2025 10:31:15;4;0,9
1385;Prośba o wsparcie: Błąd renderowania ikon na pasku statusu na ekranie logowania problem sterownika graficznego błąd graficzny;Opis: Prośba o wsparcie: Błąd renderowania ikon na pasku statusu na ekranie logowania problem sterownika graficznego błąd graficzny Działanie naprawcze: Zaktualizowano sterowniki karty graficznej na terminalu POS. Podsumowanie: Przyciski funkcyjne są widoczne i aktywne.;POS - Błąd interfejsu;[System] Incident;02.11.2025 14:53:10;4;0,9
1386;Zatrzymany serwis synchronizacji danych ceny nie zaktualizowały się - błąd powtarzalny.;Opis: Zatrzymany serwis synchronizacji danych ceny nie zaktualizowały się - błąd powtarzalny. Działanie naprawcze: Sprawdzono logi serwera i usunięto blokadę transakcji. Podsumowanie: Baza produktów spójna z systemem centralnym.;System - Opóźnienie replikacji;[System] Incident;02.11.2025 15:26:36;3;0,9
1387;Słuchawki z mikrofonem nie są wykrywane przez system;Opis: Słuchawki z mikrofonem nie są wykrywane przez system Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;02.11.2025 10:26:03;0;0
1388;monitor zewnętrzny nie wykrywa sygnału;Opis: monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;02.11.2025 15:18:45;0;0
1389;Brak dostępu do zasobów zewnętrznych;Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;02.11.2025 20:13:19;0;0
1390;Problem techniczny: Błąd konfiguracji adresu IP - wymagany restart nie pomógł.;Opis: Problem techniczny: Błąd konfiguracji adresu IP - wymagany restart nie pomógł. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;02.11.2025 13:26:33;0;0
1391;Błąd uruchamiania Microsoft Outlook;Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;02.11.2025 14:13:03;0;0
1392;Niska przepustowość łącza internetowego;Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;02.11.2025 10:48:08;0;0
1393;Awaria: Błąd synchronizacji ewidencji czasu pracy z serwerem;Opis: Awaria: Błąd synchronizacji ewidencji czasu pracy z serwerem Działanie naprawcze: Zrestartowano urządzenie RCP (hard reset). Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.;RCP - Błąd synchronizacji;[System] Incident;02.11.2025 17:18:12;3;0,9
1394;Niska przepustowość łącza internetowego;Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;02.11.2025 12:11:41;0;0
1395;Awaria stacji dokującej laptopa - prośba o interwencję.;Opis: Awaria stacji dokującej laptopa - prośba o interwencję. Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;02.11.2025 17:02:13;0;0
1396;Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny - wymagany restart nie pomógł.;Opis: Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny - wymagany restart nie pomógł. Działanie naprawcze: Skalibrowano ekran dotykowy w menu serwisowym. Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.;Kiosk - Awaria dotyku;[System] Incident;02.11.2025 21:28:38;6;0,9
1397;Brak reakcji interfejsu na dotyk - freeze wszystkie kasy wyciek pamięci RAM - prośba o pilną weryfikację.;Opis: Brak reakcji interfejsu na dotyk - freeze wszystkie kasy wyciek pamięci RAM - prośba o pilną weryfikację. Działanie naprawcze: Oczyszczono pamięć podręczną aplikacji i zaktualizowano sterowniki dotyku. Podsumowanie: Problem rozwiązany, zalecana obserwacja wydajności.;POS - Zawieszenie aplikacji;[System] Incident;02.11.2025 13:32:30;4;0,9
1398;Błąd konfiguracji adresu IP - blokuje obsługę klienta.;Opis: Błąd konfiguracji adresu IP - blokuje obsługę klienta. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;02.11.2025 10:30:09;0;0
1399;awaria switcha w szafie rack;Opis: awaria switcha w szafie rack Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;02.11.2025 19:16:07;0;0
1400;Utrata połączenia z serwerem plików;Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;02.11.2025 08:11:13;0;0
1401;Błąd licencji pakietu Office;Opis: Błąd licencji pakietu Office Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;02.11.2025 20:38:23;0;0
1402;Zgłoszenie awarii: Drukarka sieciowa w biurze offline;Opis: Zgłoszenie awarii: Drukarka sieciowa w biurze offline Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;02.11.2025 12:59:15;0;0
1403;uszkodzone gniazdo LAN w ścianie;Opis: uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;02.11.2025 12:00:06;0;0
1404;Błąd konfiguracji adresu IP;Opis: Błąd konfiguracji adresu IP Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;02.11.2025 22:55:11;0;0
1405;Brak dostępu do zasobów zewnętrznych;Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;02.11.2025 12:31:31;0;0
1406;Wyjątek w module fakturowania - NullReferenceException błąd walidacji danych zawieszenie modułu fakturowania;Opis: Wyjątek w module fakturowania - NullReferenceException błąd walidacji danych zawieszenie modułu fakturowania Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Dokument wygenerowany i wydrukowany.;Faktury - Błąd API;[System] Incident;02.11.2025 08:50:27;3;0,9
1407;Dotyczy: Brak dostępu do zasobów zewnętrznych;Opis: Dotyczy: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;02.11.2025 11:13:58;0;0
1408;Program antywirusowy blokuje aplikację;Opis: Program antywirusowy blokuje aplikację Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;02.11.2025 15:08:08;0;0
1409;Mechaniczne zablokowanie prowadnicy szuflady stanowisko 11 awaria mechaniczna - prośba o interwencję.;Opis: Mechaniczne zablokowanie prowadnicy szuflady stanowisko 11 awaria mechaniczna - prośba o interwencję. Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Kabel podłączony poprawnie, sygnał dociera.;Szuflada - Awaria otwarcia;[System] Incident;02.11.2025 09:43:37;3;0,9
1410;błąd konfiguracji adresu IP;Opis: błąd konfiguracji adresu IP Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;02.11.2025 12:44:03;0;0
1411;Problem techniczny: Konto użytkownika wygasło stanowisko 9 wymagany reset uprawnień;Opis: Problem techniczny: Konto użytkownika wygasło stanowisko 9 wymagany reset uprawnień Działanie naprawcze: Przeprogramowano kartę magnetyczną użytkownika. Podsumowanie: Konto odblokowane, karta działa.;Dostęp - Błąd autoryzacji POS;[System] Service request;02.11.2025 14:47:11;4;0,9
1412;Teams nie łączy z spotkaniem;Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;02.11.2025 18:29:01;0;0
1413;Awaria: Adobe Reader nie otwiera plików PDF;Opis: Awaria: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;02.11.2025 15:50:10;0;0
1414;Teams nie łączy z spotkaniem;Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;02.11.2025 06:05:30;0;0
1415;Błąd synchronizacji ewidencji czasu pracy z serwerem błąd systemowy system nie uwzględnił nadgodzin;Opis: Błąd synchronizacji ewidencji czasu pracy z serwerem błąd systemowy system nie uwzględnił nadgodzin Działanie naprawcze: Zrestartowano urządzenie RCP (hard reset). Podsumowanie: Urządzenie działa poprawnie, test karty pracowniczej pozytywny.;RCP - Błąd synchronizacji;[System] Incident;02.11.2025 15:24:17;3;0,9
1416;Awaria switcha w szafie rack;Opis: Awaria switcha w szafie rack Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;02.11.2025 15:56:47;0;0
1417;Wymagany serwis: Błąd konfiguracji adresu IP;Opis: Wymagany serwis: Błąd konfiguracji adresu IP Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;02.11.2025 14:35:11;0;0
1418;skaner dokumentów nie pobiera kartek;Opis: skaner dokumentów nie pobiera kartek Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;02.11.2025 19:20:27;0;0
1419;Błąd synchronizacji hasła;Opis: Błąd synchronizacji hasła Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;02.11.2025 19:04:19;0;0
