ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Priorytet,Typ żądania,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
1546,Błąd systemu: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 4,Opis: Błąd systemu: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 4 Działanie naprawcze: Sprawdzono i dociśnięto okablowanie terminala. Podsumowanie: Terminal loguje się do sieci poprawnie.,Terminal - Błąd komunikacji,[System] Incident,High,Report broken hardware,02.11.2025 14:42:03,3,0.9
1547,Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) transakcja bez identyfikacji system lojalnościowy,Opis: Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) transakcja bez identyfikacji system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Karty klientów są poprawnie autoryzowane.,Loyalty - Niedostępność serwisu,[System] Incident,High,Report a system problem,02.11.2025 16:46:48,4,0.9
1548,Zgłoszenie awarii: Konto pocztowe przepełnione,Opis: Zgłoszenie awarii: Konto pocztowe przepełnione Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 11:06:21,0,0.0
1549,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,High,Report a system problem,02.11.2025 13:58:05,0,0.0
1550,Problem z certyfikatem VPN,Opis: Problem z certyfikatem VPN Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 23:35:36,0,0.0
1551,Konto użytkownika wygasło stanowisko 10 karta magnetyczna nieaktywna,"Opis: Konto użytkownika wygasło stanowisko 10 karta magnetyczna nieaktywna Działanie naprawcze: Nadano brakujące uprawnienia kierownicze. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Dostęp - Błąd autoryzacji POS,[System] Service request,High,Report a system problem,02.11.2025 20:43:13,4,0.9
1552,Błąd licencji pakietu Office,Opis: Błąd licencji pakietu Office Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 15:13:36,0,0.0
1553,Teams nie łączy z spotkaniem,Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,High,Report a system problem,02.11.2025 16:05:20,0,0.0
1554,Błąd systemu: Błąd API podczas walidacji kuponu mobilnego aplikacja lojalnościowa,"Opis: Błąd systemu: Błąd API podczas walidacji kuponu mobilnego aplikacja lojalnościowa Działanie naprawcze: Zgłoszono problem do zespołu deweloperskiego aplikacji mobilnej. Podsumowanie: Problem rozwiązany, komunikacja API stabilna.",Aplikacja mobilna - Błąd API,[System] Incident,Low,Report a system problem,02.11.2025 19:59:25,4,0.9
1555,Błąd krytyczny bazy danych podczas zamknięcia dnia proces zatrzymuje się na 90%,"Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia proces zatrzymuje się na 90% Działanie naprawcze: Wykonano restart usługi bazy danych SQL na serwerze lokalnym. Podsumowanie: Problem rozwiązany, zamknięcie dnia zakończone sukcesem.",POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,02.11.2025 15:19:46,3,0.9
1556,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 08:37:50,0,0.0
1557,Brak dostępu do dysku sieciowego Z:,Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 11:53:37,0,0.0
1558,Wygasło hasło do systemu Windows,Opis: Wygasło hasło do systemu Windows Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 19:23:12,0,0.0
1559,błąd systemu: Problem z zasilaczem do laptopa Dell,Opis: błąd systemu: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Lowest,Report broken hardware,02.11.2025 20:53:26,0,0.0
1560,Brak tonera w drukarce korytarzowej,Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Lowest,Report a system problem,02.11.2025 20:52:51,0,0.0
1561,Wymagany serwis: Mysz bezprzewodowa nie paruje się z odbiornikiem,Opis: Wymagany serwis: Mysz bezprzewodowa nie paruje się z odbiornikiem Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 12:44:10,0,0.0
1562,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Low,Report a system problem,02.11.2025 11:54:13,0,0.0
1563, Błąd czujnika otwarcia szuflady awaria mechaniczna,"Opis:  Błąd czujnika otwarcia szuflady awaria mechaniczna Działanie naprawcze: Usunięto monetę blokującą prowadnicę. Podsumowanie: Kabel podłączony poprawnie, sygnał dociera.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,02.11.2025 10:43:32,3,0.9
1564,błąd synchronizacji hasła,Opis: błąd synchronizacji hasła Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 12:28:07,0,0.0
1565,Prośba o anulowanie błędnego odbicia RCP pracownik Maks zapomniałem karty - stanowisko nieczynne. korekta czasu,"Opis: Prośba o anulowanie błędnego odbicia RCP pracownik Maks zapomniałem karty - stanowisko nieczynne. korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,02.11.2025 15:55:36,4,0.9
1566,uszkodzona matryca w laptopie służbowym,Opis: uszkodzona matryca w laptopie służbowym Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,02.11.2025 16:48:18,0,0.0
1567,Niska przepustowość łącza internetowego,"Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,Highest,Report a system problem,02.11.2025 12:53:32,0,0.0
1568,Zablokowane konto domenowe AD,Opis: Zablokowane konto domenowe AD Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 12:53:30,0,0.0
1569,Wymagany serwis: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku,Opis: Wymagany serwis: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Szuflada otwiera się automatycznie.,Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,02.11.2025 12:24:13,3,0.9
1570,Czytnik RCP nie przesyła odbić do systemu błąd systemowy system nie uwzględnił nadgodzin - prośba o interwencję.,"Opis: Czytnik RCP nie przesyła odbić do systemu błąd systemowy system nie uwzględnił nadgodzin - prośba o interwencję. Działanie naprawcze: Zaktualizowano firmware czytnika RCP do najnowszej wersji. Podsumowanie: Synchronizacja przywrócona, brakujące odbicia pojawiły się w systemie.",RCP - Błąd synchronizacji,[System] Incident,Medium,Report a system problem,02.11.2025 10:31:25,3,0.9
1571,Brak sygnału sterującego otwarciem szuflady (RJ11) szuflada nie domyka się,"Opis: Brak sygnału sterującego otwarciem szuflady (RJ11) szuflada nie domyka się Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Usunięto blokadę mechaniczną, sprzęt sprawny.",Szuflada - Awaria otwarcia,[System] Incident,Low,Report a system problem,02.11.2025 10:58:54,3,0.9
1572,Bląd licencji pakietu Office,Opis: Bląd licencji pakietu Office Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,High,Report a system problem,02.11.2025 16:28:55,0,0.0
1573,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,High,Report a system problem,02.11.2025 18:04:05,0,0.0
1574,problem techniczny: Bład enumeracji urzadzenia USB (Skaner) skaner Honeywell czytnik kodów,"Opis: problem techniczny: Bład enumeracji urzadzenia USB (Skaner) skaner Honeywell czytnik kodów Działanie naprawcze: Przepięto skaner do innego portu USB. Podsumowanie: Sterownik zainstalowany ponownie, urządzenie wykryte.",Skaner - Błąd sterownika,[System] Incident,Medium,Report a system problem,02.11.2025 15:28:47,4,0.9
1575,Błąd sumy kontrolnej pamieci fiskalnej drukarka Posnet - blokuje obsługe klienta.,"Opis: Błąd sumy kontrolnej pamieci fiskalnej drukarka Posnet - blokuje obsługe klienta. Działanie naprawcze: Sprawdzono połączenie kablowe RS232/USB. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.",Drukarka fiskalna - Błąd pamięci,[System] Incident,High,Report a system problem,02.11.2025 16:33:00,3,0.9
1576,Awaria switcha w szafie rack - wymagany restart nie pomógł.,Opis: Awaria switcha w szafie rack - wymagany restart nie pomógł. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,Highest,Report a system problem,02.11.2025 08:39:47,0,0.0
1577,Przeglądarka Chrome nie ładuje stron intranetu,"Opis: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,02.11.2025 10:13:48,0,0.0
1578,Klawiatura numeryczna nie działa - prośba o interwencję.,"Opis: Klawiatura numeryczna nie działa - prośba o interwencję. Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,02.11.2025 15:42:38,0,0.0
1579,uszkodzone gniazdo LAN w ścianie,Opis: uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Medium,Report broken hardware,02.11.2025 13:02:27,0,0.0
1580,Uzupełnienie brakującego czasu pracy korekta czasu,"Opis: Uzupełnienie brakującego czasu pracy korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,High,Report a system problem,02.11.2025 11:57:48,4,0.9
1581,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Low,Report a system problem,02.11.2025 16:50:11,0,0.0
1582,Brak dostępu do zasobów zewnętrznych,Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,Highest,Report a system problem,02.11.2025 09:27:18,0,0.0
1583,Telefon VoIP nie ma sygnału,Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,02.11.2025 11:59:21,0,0.0
1584,Przeglądarka Chrome nie ładuje stron intranetu,Opis: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 13:01:57,0,0.0
1585,Dotyczy: Utrata sygnału wideo na kontrolerze KDS stacja grill system offline - stanowisko nieczynne.,Opis: Dotyczy: Utrata sygnału wideo na kontrolerze KDS stacja grill system offline - stanowisko nieczynne. Działanie naprawcze: Zrestartowano usługę KDS Service na serwerze. Podsumowanie: Zamówienia wyświetlają się poprawnie i bez opóźnień.,KDS - Brak sygnału wideo,[System] Incident,High,Report a system problem,02.11.2025 14:08:56,6,0.9
1586,Blad procedury aktualizacji PLU ceny nie zaktualizowały sie - prosba o interwencje.,"Opis: Blad procedury aktualizacji PLU ceny nie zaktualizowały sie - prosba o interwencje. Działanie naprawcze: Pobrano paczkę aktualizacyjną ręcznie. Podsumowanie: Problem rozwiązany, promocje są widoczne.",System - Opóźnienie replikacji,[System] Incident,Medium,Report a system problem,02.11.2025 11:09:49,3,0.9
1587,Niska przepustowośc łącza internetowego,Opis: Niska przepustowośc łącza internetowego Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,02.11.2025 10:04:02,0,0.0
1588,Problem techniczny: Prośba o nadanie uprawnień do grupy - prośba o pilną weryfikację.,Opis: Problem techniczny: Prośba o nadanie uprawnień do grupy - prośba o pilną weryfikację. Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 18:58:09,0,0.0
1589,Brak reakcji interfejsu na dotyk - freeze terminal kasjerski aplikacja zamknęła się samoistnie,"Opis: Brak reakcji interfejsu na dotyk - freeze terminal kasjerski aplikacja zamknęła się samoistnie Działanie naprawcze: Przeinstalowano aplikację sprzedażową na stanowisku. Podsumowanie: Problem rozwiązany, zalecana obserwacja wydajności.",POS - Zawieszenie aplikacji,[System] Incident,Medium,Report a system problem,02.11.2025 14:27:11,4,0.9
1590,Błąd licencji pakietu Office,Opis: Błąd licencji pakietu Office Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 14:27:30,0,0.0
1591,Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny nie przyjmuje zamówień,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny nie przyjmuje zamówień Działanie naprawcze: Sprawdzono połączenia wewnętrzne kiosku. Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.",Kiosk - Awaria dotyku,[System] Incident,Low,Report broken hardware,02.11.2025 08:57:42,6,0.9
1592,prośba o wsparcie: Uzupełnienie brakującego czasu pracy korekta czasu,Opis: prośba o wsparcie: Uzupełnienie brakującego czasu pracy korekta czasu Działanie naprawcze: Anulowano błędne odbicie zgodnie z wnioskiem. Podsumowanie: Błąd pracownika skorygowany.,RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,02.11.2025 22:47:14,4,0.9
1593,Brak dostępu do dysku sieciowego Z:,Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 21:47:55,0,0.0
1594,Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza pomyłka przy rejestracji - prośba o pilną weryfikację. korekta czasu,Opis: Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza pomyłka przy rejestracji - prośba o pilną weryfikację. korekta czasu Działanie naprawcze: Anulowano błędne odbicie zgodnie z wnioskiem. Podsumowanie: Godziny pracy zostały wyrównane.,RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,02.11.2025 15:16:14,4,0.9
1595,Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje,Opis: Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje Działanie naprawcze: Skalibrowano ekran dotykowy w menu serwisowym. Podsumowanie: Aplikacja działa stabilnie po restarcie.,Kiosk - Awaria dotyku,[System] Incident,Low,Report broken hardware,02.11.2025 14:46:57,6,0.9
1596, Brak dostępu do zasobów zewnętrznych,Opis:  Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,02.11.2025 15:16:43,0,0.0
1597,Błąd walidacji NIP w zewnętrznym API GUS zawieszenie modułu fakturowania,Opis: Błąd walidacji NIP w zewnętrznym API GUS zawieszenie modułu fakturowania Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.,Faktury - Błąd API,[System] Incident,Medium,Report a system problem,02.11.2025 14:55:40,3,0.9
1598,Problem techniczny: Artefakty graficzne w interfejsie użytkownika - prośba o interwencję.,Opis: Problem techniczny: Artefakty graficzne w interfejsie użytkownika - prośba o interwencję. Działanie naprawcze: Zaktualizowano sterowniki karty graficznej na terminalu POS. Podsumowanie: Błąd graficzny ustąpił po restarcie aplikacji.,POS - Błąd interfejsu,[System] Incident,Medium,Report a system problem,02.11.2025 11:03:37,3,0.9
1599,Bład systemu: Błąd tarowania - wartość poza zakresem waga CAS - wymagany restart nie pomógł.,"Opis: Bład systemu: Błąd tarowania - wartość poza zakresem waga CAS - wymagany restart nie pomógł. Działanie naprawcze: Sprawdzono czy szalka wagi nie jest zablokowana mechanicznie. Podsumowanie: Waga wskazuje poprawnie, odczyt stabilny.",Waga - Błąd kalibracji,[System] Incident,Lowest,Report broken hardware,02.11.2025 10:43:24,4,0.9
1600,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,High,Report a system problem,02.11.2025 17:34:07,0,0.0
1601,Błąd systemu: Błąd walidacji NIP w zewnętrznym API GUS błąd walidacji danych zawieszenie modułu fakturowania,"Opis: Błąd systemu: Błąd walidacji NIP w zewnętrznym API GUS błąd walidacji danych zawieszenie modułu fakturowania Działanie naprawcze: Wyczyszczono cache plików tymczasowych PDF. Podsumowanie: Błąd API GUS ustąpił, dane pobierają się.",Faktury - Błąd API,[System] Incident,Medium,Report a system problem,02.11.2025 15:00:47,3,0.9
1602,Awaria stacji dokującej laptopa,"Opis: Awaria stacji dokującej laptopa Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,02.11.2025 07:51:23,0,0.0
1603,Nie działa logowanie do portalu pracowniczego,Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 18:54:52,0,0.0
1604, Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje - prośba o pilną weryfikację.,Opis:  Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje - prośba o pilną weryfikację. Działanie naprawcze: Skalibrowano ekran dotykowy w menu serwisowym. Podsumowanie: Aplikacja działa stabilnie po restarcie.,Kiosk - Awaria dotyku,[System] Incident,Medium,Report broken hardware,02.11.2025 08:17:34,6,0.9
1605,Drukarka sieciowa w biurze offline - bląd powtarzalny.,Opis: Drukarka sieciowa w biurze offline - bląd powtarzalny. Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Lowest,Report broken hardware,02.11.2025 14:33:02,0,0.0
1606,Adobe Reader nie otwiera plików PDF,Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 13:57:30,0,0.0
1607,Adobe Reader nie otwiera plikow PDF - stanowisko nieczynne.,Opis: Adobe Reader nie otwiera plikow PDF - stanowisko nieczynne. Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,High,Report a system problem,02.11.2025 19:08:44,0,0.0
1608,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 22:43:42,0,0.0
1609,niska przepustowość lącza internetowego,Opis: niska przepustowość lącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,02.11.2025 12:02:40,0,0.0
1610,Opóźnienie replikacji cennika z serwera centralnego kasa nr 2 brak pozycji promocyjnych - błąd powtarzalny.,"Opis: Opóźnienie replikacji cennika z serwera centralnego kasa nr 2 brak pozycji promocyjnych - błąd powtarzalny. Działanie naprawcze: Zrestartowano usługę replikacji danych. Podsumowanie: Problem rozwiązany, promocje są widoczne.",System - Opóźnienie replikacji,[System] Incident,High,Report a system problem,02.11.2025 18:23:52,3,0.9
1611,Błąd tarowania - wartość poza zakresem waga CAS,Opis: Błąd tarowania - wartość poza zakresem waga CAS Działanie naprawcze: Sprawdzono czy szalka wagi nie jest zablokowana mechanicznie. Podsumowanie: Komunikacja z POS przywrócona.,Waga - Błąd kalibracji,[System] Incident,Low,Report broken hardware,02.11.2025 10:52:25,4,0.9
1612,Zablokowane konto domenowe AD,Opis: Zablokowane konto domenowe AD Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 18:43:39,0,0.0
1613,Awaria: Utrata sygnału wideo na kontrolerze KDS ekran ekspedycji zamówienia nie pojawiają się - prośba o interwencję.,Opis: Awaria: Utrata sygnału wideo na kontrolerze KDS ekran ekspedycji zamówienia nie pojawiają się - prośba o interwencję. Działanie naprawcze: Zrestartowano usługę KDS Service na serwerze. Podsumowanie: Zamówienia wyświetlają się poprawnie i bez opóźnień.,KDS - Brak sygnału wideo,[System] Incident,Medium,Report a system problem,02.11.2025 09:55:29,3,0.9
1614,Błąd konfiguracji adresu IP - blokuje obsługę klienta.,Opis: Błąd konfiguracji adresu IP - blokuje obsługę klienta. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,02.11.2025 17:16:18,0,0.0
1615,Utrata połączenia z serwerem plików,Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,02.11.2025 17:08:47,0,0.0
1616,Niska przepustowość łącza internetowego,Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,Medium,Report a system problem,02.11.2025 19:59:10,0,0.0
1617,Błąd systemu: Utrata połączenia z serwerem plików,Opis: Błąd systemu: Utrata połączenia z serwerem plików Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,High,Report a system problem,02.11.2025 20:01:18,0,0.0
1618,Brak dostępu do zasobów zewnętrznych,"Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,02.11.2025 10:16:18,0,0.0
1619,Niska przepustowość łącza internetowego - wymagany restart nie pomógł.,"Opis: Niska przepustowość łącza internetowego - wymagany restart nie pomógł. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,02.11.2025 11:23:51,0,0.0
1620,Błąd konfiguracji adresu IP - blokuje obsługę klienta.,Opis: Błąd konfiguracji adresu IP - blokuje obsługę klienta. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,02.11.2025 13:57:59,0,0.0
1621,Wymagany serwis: Utrata połączenia z serwerem plików,Opis: Wymagany serwis: Utrata połączenia z serwerem plików Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,02.11.2025 10:55:26,0,0.0
1622,Teams nie łączy z spotkaniem,"Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,02.11.2025 15:30:35,0,0.0
1623,Utrata sygnału wideo na kontrolerze KDS stacja grill - prosba o pilną weryfikację.,Opis: Utrata sygnału wideo na kontrolerze KDS stacja grill - prosba o pilną weryfikację. Działanie naprawcze: Zrestartowano kontroler KDS. Podsumowanie: Zamówienia wyświetlają się poprawnie i bez opóźnień.,KDS - Brak sygnału wideo,[System] Incident,High,Report a system problem,02.11.2025 19:49:31,3,0.9
1624,prośba o nadanie uprawnień do grupy,Opis: prośba o nadanie uprawnień do grupy Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,02.11.2025 08:38:52,0,0.0
1625,Zablokowane konto domenowe AD,Opis: Zablokowane konto domenowe AD Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,High,Report a system problem,02.11.2025 09:31:05,0,0.0
1626,Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 12 kod błędu ECR-TIMEOUT,"Opis: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 12 kod błędu ECR-TIMEOUT Działanie naprawcze: Wykonano test połączenia z hostem autoryzacyjnym. Podsumowanie: Problem z kablem USB rozwiązany, zasilanie przywrócone.",Terminal - Błąd komunikacji,[System] Incident,High,Report broken hardware,02.11.2025 08:13:04,3,0.9
